PlayerID,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,AST,STL,PTS,Data
1631627,IND,SAC,W,18.83,5,6,0.833,2,2,1.0,0,0,0.0,4,1,12,2024-12-22
1631532,IND,SAC,W,17.32,5,5,1.0,4,4,1.0,0,0,0.0,0,0,14,2024-12-22
1631875,TOR,HOU,L,31.33,5,9,0.556,2,3,0.667,2,3,0.667,6,1,14,2024-12-22
1631729,TOR,HOU,L,32.12,7,14,0.5,1,3,0.333,0,0,0.0,1,1,15,2024-12-22
1631642,DEN,NOP,W,20.0,4,8,0.5,1,5,0.2,4,4,1.0,1,0,13,2024-12-22
1631738,IND,SAC,W,13.9,3,4,0.75,2,3,0.667,0,0,0.0,1,1,8,2024-12-22
1631656,NOP,DEN,L,39.23,3,8,0.375,0,2,0.0,2,2,1.0,6,4,8,2024-12-22
1631932,TOR,HOU,L,19.2,6,11,0.545,2,5,0.4,1,1,1.0,4,1,15,2024-12-22
1631882,HOU,TOR,W,14.33,5,10,0.5,1,2,0.5,0,0,0.0,1,1,11,2024-12-22
1631867,SAC,IND,L,23.43,3,5,0.6,1,2,0.5,1,2,0.5,2,0,8,2024-12-22
1631902,IND,SAC,W,21.35,4,8,0.5,1,4,0.25,2,3,0.667,2,1,11,2024-12-22
1631637,SAC,IND,L,28.43,3,9,0.333,1,4,0.25,3,3,1.0,2,0,10,2024-12-22
1631535,HOU,TOR,W,23.1,4,7,0.571,0,0,0.0,2,3,0.667,2,0,10,2024-12-22
1631848,DEN,NOP,W,17.53,2,5,0.4,0,1,0.0,1,1,1.0,5,0,5,2024-12-22
1631888,TOR,HOU,L,16.58,4,7,0.571,3,5,0.6,0,0,0.0,0,0,11,2024-12-22
1631658,HOU,TOR,W,15.17,3,6,0.5,0,0,0.0,1,2,0.5,1,2,7,2024-12-22
1631719,SAC,IND,L,19.47,3,7,0.429,2,4,0.5,0,0,0.0,1,0,8,2024-12-22
1631943,IND,SAC,W,19.22,4,8,0.5,1,5,0.2,0,0,0.0,2,1,9,2024-12-22
1631934,TOR,HOU,L,24.93,3,8,0.375,2,4,0.5,0,0,0.0,4,2,8,2024-12-22
1631802,NOP,DEN,L,15.02,3,5,0.6,0,1,0.0,2,2,1.0,0,0,8,2024-12-22
1631828,SAC,IND,L,31.67,6,16,0.375,2,9,0.222,0,0,0.0,1,0,14,2024-12-22
1632019,IND,SAC,W,8.23,2,2,1.0,0,0,0.0,0,0,0.0,0,0,4,2024-12-22
1631899,DEN,NOP,W,10.43,2,3,0.667,0,0,0.0,0,0,0.0,0,0,4,2024-12-22
1631608,IND,SAC,W,29.95,2,9,0.222,0,3,0.0,0,0,0.0,4,0,4,2024-12-22
1631781,NOP,DEN,L,13.08,1,2,0.5,0,0,0.0,1,1,1.0,2,0,3,2024-12-22
1631948,SAC,IND,L,4.85,0,0,0.0,0,0,0.0,2,2,1.0,0,0,2,2024-12-22
1631914,TOR,HOU,L,16.15,1,3,0.333,0,1,0.0,1,1,1.0,1,0,3,2024-12-22
1631911,TOR,HOU,L,38.88,2,15,0.133,0,8,0.0,2,4,0.5,4,3,6,2024-12-22
1631944,HOU,TOR,W,6.22,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-12-22
1632001,HOU,TOR,W,37.5,1,10,0.1,0,5,0.0,0,0,0.0,5,2,2,2024-12-22
1631562,SAC,IND,L,4.85,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-12-22
1631733,DEN,NOP,W,23.25,2,8,0.25,2,6,0.333,2,2,1.0,1,0,8,2024-12-22
1631615,SAC,IND,L,4.85,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-12-22
1631481,SAC,IND,L,18.02,1,4,0.25,1,4,0.25,0,0,0.0,0,1,3,2024-12-22
1631965,SAC,IND,L,4.85,1,2,0.5,1,2,0.5,0,0,0.0,0,0,3,2024-12-22
1631721,HOU,TOR,W,3.37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-12-22
1631578,IND,SAC,W,4.85,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-12-22
1631988,NOP,DEN,L,14.27,1,2,0.5,0,0,0.0,0,0,0.0,0,1,2,2024-12-22
1631972,SAC,IND,L,28.13,1,7,0.143,0,1,0.0,0,0,0.0,2,0,2,2024-12-22
1631634,SAC,IND,L,4.85,0,3,0.0,0,1,0.0,0,0,0.0,2,0,0,2024-12-22
1631540,OKC,WAS,W,35.38,14,25,0.56,3,6,0.5,10,10,1.0,3,3,41,2024-12-23
1631496,NYK,TOR,W,32.12,11,15,0.733,1,3,0.333,8,10,0.8,7,1,31,2024-12-23
1631589,LAL,DET,L,35.43,10,16,0.625,2,4,0.5,6,7,0.857,11,0,28,2024-12-23
1631492,NYK,TOR,W,33.75,13,15,0.867,4,6,0.667,1,3,0.333,4,1,31,2024-12-23
1631772,PHI,SAS,W,40.72,12,25,0.48,5,11,0.455,3,5,0.6,8,3,32,2024-12-23
1631717,DEN,PHO,W,29.75,12,17,0.706,4,6,0.667,4,5,0.8,7,0,32,2024-12-23
1631755,ATL,MIN,W,25.95,7,8,0.875,7,8,0.875,4,5,0.8,1,2,25,2024-12-23
1632015,GSW,IND,L,29.87,9,16,0.563,2,3,0.667,6,9,0.667,4,0,26,2024-12-23
1631733,DEN,PHO,W,29.57,10,12,0.833,2,4,0.5,2,2,1.0,4,0,24,2024-12-23
1631959,WAS,OKC,L,37.67,9,20,0.45,5,12,0.417,8,10,0.8,7,2,31,2024-12-23
1631813,LAC,MEM,W,39.65,10,18,0.556,0,0,0.0,0,1,0.0,1,4,20,2024-12-23
1631924,MIA,BRK,W,30.52,8,12,0.667,0,2,0.0,7,8,0.875,7,1,23,2024-12-23
1631822,DAL,POR,W,20.87,7,7,1.0,0,0,0.0,9,14,0.643,2,0,23,2024-12-23
1631760,BOS,ORL,L,36.88,15,29,0.517,1,7,0.143,4,6,0.667,4,3,35,2024-12-23
1631647,SAS,PHI,L,36.5,9,19,0.474,6,13,0.462,2,2,1.0,4,0,26,2024-12-23
1631511,IND,GSW,W,38.37,6,11,0.545,2,7,0.286,2,2,1.0,12,2,16,2024-12-23
1631732,CHO,HOU,L,30.48,9,18,0.5,5,11,0.455,0,0,0.0,8,0,23,2024-12-23
1631979,DAL,POR,W,29.78,10,19,0.526,1,7,0.143,6,8,0.75,7,1,27,2024-12-23
1631474,CLE,UTA,W,32.68,8,14,0.571,3,6,0.5,4,5,0.8,8,1,23,2024-12-23
1631553,IND,GSW,W,34.53,9,14,0.643,3,7,0.429,2,2,1.0,1,0,23,2024-12-23
1631672,CLE,UTA,W,33.7,7,15,0.467,4,8,0.5,4,5,0.8,7,3,22,2024-12-23
1631753,CLE,UTA,W,33.7,9,17,0.529,3,5,0.6,1,2,0.5,4,1,22,2024-12-23
1631513,ATL,MIN,W,31.3,8,15,0.533,4,7,0.571,9,12,0.75,7,0,29,2024-12-23
1631610,ATL,MIN,W,35.0,8,14,0.571,0,3,0.0,1,1,1.0,7,2,17,2024-12-23
1631808,UTA,CLE,L,33.48,7,17,0.412,3,5,0.6,10,11,0.909,5,2,27,2024-12-23
1631502,PHO,DEN,L,31.07,8,15,0.533,2,3,0.667,5,6,0.833,2,2,23,2024-12-23
1631535,HOU,CHO,W,38.03,8,16,0.5,2,6,0.333,1,1,1.0,3,1,19,2024-12-23
1631609,CHO,HOU,L,29.0,9,17,0.529,2,6,0.333,4,4,1.0,3,1,24,2024-12-23
1631932,TOR,NYK,L,18.7,5,6,0.833,4,5,0.8,2,2,1.0,1,3,16,2024-12-23
1631488,MIA,BRK,W,38.67,5,13,0.385,2,7,0.286,5,6,0.833,9,0,17,2024-12-23
1631748,LAL,DET,L,38.6,7,14,0.5,1,3,0.333,4,8,0.5,6,2,19,2024-12-23
1631566,CLE,UTA,W,23.97,6,12,0.5,6,11,0.545,2,2,1.0,4,3,20,2024-12-23
1631509,PHI,SAS,W,31.85,6,8,0.75,3,5,0.6,2,2,1.0,2,4,17,2024-12-23
1631625,MEM,LAC,L,31.87,7,15,0.467,3,7,0.429,4,5,0.8,7,2,21,2024-12-23
1631653,OKC,WAS,W,21.52,6,7,0.857,2,3,0.667,2,3,0.667,2,1,16,2024-12-23
1631926,TOR,NYK,L,33.3,7,13,0.538,1,4,0.25,8,11,0.727,6,0,23,2024-12-23
1631845,HOU,CHO,W,34.58,7,14,0.5,2,5,0.4,5,6,0.833,2,0,21,2024-12-23
1631727,OKC,WAS,W,27.1,7,12,0.583,0,0,0.0,2,2,1.0,3,0,16,2024-12-23
1631624,DAL,POR,W,29.17,7,14,0.5,2,6,0.333,4,4,1.0,2,1,20,2024-12-23
1631890,MIA,BRK,W,31.93,5,8,0.625,4,5,0.8,4,4,1.0,4,0,18,2024-12-23
1631554,LAC,MEM,W,36.67,10,20,0.5,4,8,0.5,5,7,0.714,2,2,29,2024-12-23
1631707,DET,LAL,W,25.78,8,15,0.533,5,10,0.5,0,0,0.0,0,2,21,2024-12-23
1631699,MIL,CHI,W,36.37,7,12,0.583,3,6,0.5,4,4,1.0,1,0,21,2024-12-23
1631786,MIN,ATL,L,28.8,10,19,0.526,3,10,0.3,0,0,0.0,3,1,23,2024-12-23
1631604,LAC,MEM,W,35.8,6,16,0.375,1,6,0.167,8,10,0.8,9,1,21,2024-12-23
1631731,UTA,CLE,L,38.45,4,6,0.667,0,1,0.0,1,6,0.167,3,0,9,2024-12-23
1631856,HOU,CHO,W,26.82,5,11,0.455,1,2,0.5,5,5,1.0,4,0,16,2024-12-23
1631977,UTA,CLE,L,31.97,7,21,0.333,6,14,0.429,6,7,0.857,1,0,26,2024-12-23
1631606,POR,DAL,L,25.72,8,11,0.727,0,0,0.0,0,0,0.0,0,2,16,2024-12-23
1631805,SAS,PHI,L,31.95,6,9,0.667,0,1,0.0,3,3,1.0,3,0,15,2024-12-23
1632001,HOU,CHO,W,29.1,8,16,0.5,3,8,0.375,1,1,1.0,6,0,20,2024-12-23
1631968,GSW,IND,L,23.13,6,9,0.667,0,0,0.0,1,1,1.0,3,0,13,2024-12-23
1631675,MIL,CHI,W,23.37,9,15,0.6,3,5,0.6,0,0,0.0,5,1,21,2024-12-23
1631910,ATL,MIN,W,34.05,4,10,0.4,1,2,0.5,1,2,0.5,4,8,10,2024-12-23
1631903,POR,DAL,L,22.95,6,11,0.545,2,4,0.5,5,8,0.625,3,0,19,2024-12-23
1631999,MIL,CHI,W,32.3,7,18,0.389,2,6,0.333,3,4,0.75,6,0,19,2024-12-23
1631771,MIN,ATL,L,27.18,4,6,0.667,3,5,0.6,0,0,0.0,6,3,11,2024-12-23
1631834,PHO,DEN,L,34.63,9,17,0.529,5,7,0.714,0,0,0.0,2,1,23,2024-12-23
1631581,NYK,TOR,W,15.47,7,10,0.7,4,7,0.571,1,1,1.0,0,1,19,2024-12-23
1631668,CHI,MIL,L,30.97,7,16,0.438,2,8,0.25,1,2,0.5,3,1,17,2024-12-23
1631698,WAS,OKC,L,28.7,6,12,0.5,0,1,0.0,0,0,0.0,1,2,12,2024-12-23
1631920,ORL,BOS,W,34.47,5,9,0.556,3,4,0.75,4,4,1.0,3,3,17,2024-12-23
1631911,TOR,NYK,L,36.35,10,20,0.5,0,3,0.0,4,6,0.667,8,1,24,2024-12-23
1631978,ORL,BOS,W,26.88,5,8,0.625,1,1,1.0,0,0,0.0,4,0,11,2024-12-23
1631935,LAL,DET,L,33.23,6,10,0.6,3,4,0.75,2,2,1.0,0,2,17,2024-12-23
1631480,CHO,HOU,L,15.97,6,6,1.0,0,0,0.0,2,4,0.5,0,0,14,2024-12-23
1631791,ORL,BOS,W,35.58,6,11,0.545,4,8,0.5,2,2,1.0,0,1,18,2024-12-23
1631861,MIN,ATL,L,35.62,6,15,0.4,2,7,0.286,5,6,0.833,7,0,19,2024-12-23
1631673,UTA,CLE,L,36.33,10,22,0.455,4,10,0.4,0,0,0.0,5,1,24,2024-12-23
1631706,ATL,MIN,W,28.42,5,9,0.556,3,7,0.429,6,6,1.0,2,0,19,2024-12-23
1631790,BRK,MIA,L,22.05,5,7,0.714,4,5,0.8,0,0,0.0,2,1,14,2024-12-23
1631745,MIA,BRK,W,25.27,6,11,0.545,5,10,0.5,0,0,0.0,4,1,17,2024-12-23
1631838,PHI,SAS,W,36.93,6,16,0.375,2,7,0.286,5,7,0.714,4,0,19,2024-12-23
1631831,NYK,TOR,W,25.23,5,8,0.625,2,4,0.5,0,1,0.0,5,2,12,2024-12-23
1631528,BRK,MIA,L,29.5,6,13,0.462,4,10,0.4,3,3,1.0,1,0,19,2024-12-23
1631893,OKC,WAS,W,28.1,4,6,0.667,1,2,0.5,0,0,0.0,4,2,9,2024-12-23
1631531,BRK,MIA,L,32.75,7,15,0.467,3,7,0.429,2,2,1.0,2,1,19,2024-12-23
1632006,IND,GSW,W,34.28,9,18,0.5,1,4,0.25,1,1,1.0,1,2,20,2024-12-23
1631874,SAS,PHI,L,13.33,7,9,0.778,1,2,0.5,2,2,1.0,1,1,17,2024-12-23
1631726,POR,DAL,L,7.97,6,7,0.857,1,1,1.0,0,1,0.0,0,0,13,2024-12-23
1631598,TOR,NYK,L,24.93,4,5,0.8,0,1,0.0,8,10,0.8,0,0,16,2024-12-23
1631976,UTA,CLE,L,26.2,4,7,0.571,3,6,0.5,0,0,0.0,2,1,11,2024-12-23
1631471,DET,LAL,W,29.05,8,15,0.533,2,4,0.5,0,0,0.0,2,2,18,2024-12-23
1631595,MEM,LAC,L,31.02,4,9,0.444,3,6,0.5,0,1,0.0,3,2,11,2024-12-23
1631875,TOR,NYK,L,30.52,5,13,0.385,2,5,0.4,4,4,1.0,3,2,16,2024-12-23
1631945,CHO,HOU,L,19.05,4,8,0.5,0,0,0.0,4,5,0.8,3,1,12,2024-12-23
1631613,BOS,ORL,L,33.1,7,12,0.583,2,5,0.4,0,0,0.0,0,3,16,2024-12-23
1631550,BOS,ORL,L,36.9,2,10,0.2,0,4,0.0,13,14,0.929,0,0,17,2024-12-23
1631696,ORL,BOS,W,29.12,5,13,0.385,1,5,0.2,5,5,1.0,5,1,16,2024-12-23
1631866,NYK,TOR,W,40.68,5,10,0.5,4,8,0.5,0,0,0.0,4,1,14,2024-12-23
1631916,DET,LAL,W,19.38,4,4,1.0,2,2,1.0,3,3,1.0,0,0,13,2024-12-23
1631998,BOS,ORL,L,40.43,5,12,0.417,3,7,0.429,4,5,0.8,4,3,17,2024-12-23
1631762,SAS,PHI,L,31.77,4,11,0.364,1,5,0.2,6,7,0.857,2,0,15,2024-12-23
1631819,MIL,CHI,W,16.65,5,10,0.5,4,6,0.667,0,0,0.0,0,1,14,2024-12-23
1631697,MEM,LAC,L,29.48,7,20,0.35,2,8,0.25,7,8,0.875,4,1,23,2024-12-23
1631519,DET,LAL,W,35.27,9,25,0.36,0,5,0.0,2,2,1.0,10,1,20,2024-12-23
1631842,DAL,POR,W,18.28,5,10,0.5,3,8,0.375,0,0,0.0,2,2,13,2024-12-23
1631688,DAL,POR,W,23.53,5,8,0.625,2,3,0.667,0,0,0.0,2,1,12,2024-12-23
1631667,ORL,BOS,W,21.12,4,7,0.571,0,0,0.0,0,0,0.0,3,2,8,2024-12-23
1631508,MIA,BRK,W,24.2,4,8,0.5,3,6,0.5,1,2,0.5,1,1,12,2024-12-23
1631882,HOU,CHO,W,27.12,7,16,0.438,3,8,0.375,0,0,0.0,0,2,17,2024-12-23
1631836,CHI,MIL,L,22.9,5,8,0.625,3,6,0.5,0,0,0.0,1,0,13,2024-12-23
1631990,DEN,PHO,W,24.8,5,12,0.417,1,5,0.2,0,0,0.0,7,2,11,2024-12-23
1631594,WAS,OKC,L,26.07,5,12,0.417,1,3,0.333,1,1,1.0,5,0,12,2024-12-23
1631863,BRK,MIA,L,28.32,6,12,0.5,2,5,0.4,1,2,0.5,2,3,15,2024-12-23
1631617,ATL,MIN,W,21.1,2,4,0.5,2,4,0.5,0,0,0.0,2,2,6,2024-12-23
1631767,LAC,MEM,W,21.8,5,11,0.455,0,2,0.0,3,3,1.0,0,2,13,2024-12-23
1631652,PHI,SAS,W,26.98,4,8,0.5,3,5,0.6,1,2,0.5,0,1,12,2024-12-23
1632000,CHI,MIL,L,16.78,6,11,0.545,1,5,0.2,1,1,1.0,2,0,14,2024-12-23
1631799,DEN,PHO,W,23.2,4,11,0.364,3,8,0.375,0,0,0.0,8,0,11,2024-12-23
1631985,DET,LAL,W,12.73,5,7,0.714,0,1,0.0,0,0,0.0,1,1,10,2024-12-23
1631744,MIN,ATL,L,28.7,4,7,0.571,3,6,0.5,0,0,0.0,4,1,11,2024-12-23
1631494,POR,DAL,L,24.22,6,14,0.429,1,4,0.25,0,0,0.0,3,3,13,2024-12-23
1631520,OKC,WAS,W,29.12,7,18,0.389,0,2,0.0,3,4,0.75,4,1,17,2024-12-23
1631995,MIL,CHI,W,25.68,3,6,0.5,2,4,0.5,1,2,0.5,5,2,9,2024-12-23
1631742,DEN,PHO,W,22.82,4,7,0.571,2,3,0.667,2,2,1.0,1,1,12,2024-12-23
1631469,IND,GSW,W,20.37,5,10,0.5,3,3,1.0,0,0,0.0,5,0,13,2024-12-23
1631686,SAS,PHI,L,28.77,5,10,0.5,5,10,0.5,0,0,0.0,1,0,15,2024-12-23
1631585,GSW,IND,L,26.35,2,4,0.5,1,1,1.0,0,0,0.0,2,3,5,2024-12-23
1631676,MEM,LAC,L,29.93,9,26,0.346,1,7,0.143,5,9,0.556,3,0,24,2024-12-23
1631865,SAS,PHI,L,34.67,3,9,0.333,2,5,0.4,4,4,1.0,8,1,12,2024-12-23
1631561,BRK,MIA,L,29.7,1,2,0.5,0,0,0.0,2,2,1.0,9,1,4,2024-12-23
1631705,WAS,OKC,L,27.52,3,6,0.5,3,6,0.5,2,2,1.0,1,2,11,2024-12-23
1631576,MIA,BRK,W,17.48,4,6,0.667,1,2,0.5,0,0,0.0,0,2,9,2024-12-23
1631949,GSW,IND,L,34.12,7,16,0.438,1,7,0.143,1,1,1.0,3,0,16,2024-12-23
1631611,OKC,WAS,W,13.08,3,7,0.429,1,5,0.2,0,0,0.0,1,3,7,2024-12-23
1631596,DET,LAL,W,24.82,5,8,0.625,2,5,0.4,3,3,1.0,0,0,15,2024-12-23
1631648,MEM,LAC,L,21.52,3,5,0.6,2,3,0.667,0,0,0.0,2,1,8,2024-12-23
1631902,IND,GSW,W,18.47,4,6,0.667,0,1,0.0,0,0,0.0,1,2,8,2024-12-23
1631880,DET,LAL,W,27.43,1,2,0.5,0,0,0.0,4,4,1.0,2,1,6,2024-12-23
1631487,CHI,MIL,L,33.62,5,13,0.385,1,6,0.167,3,3,1.0,3,1,14,2024-12-23
1631906,LAC,MEM,W,27.55,2,2,1.0,2,2,1.0,0,0,0.0,4,1,6,2024-12-23
1631477,MEM,LAC,L,18.52,5,10,0.5,3,4,0.75,0,1,0.0,2,0,13,2024-12-23
1631472,CLE,UTA,W,23.93,3,6,0.5,1,3,0.333,4,5,0.8,1,0,11,2024-12-23
1631574,LAL,DET,L,17.18,3,3,1.0,1,1,1.0,0,0,0.0,1,1,7,2024-12-23
1631485,WAS,OKC,L,15.95,2,3,0.667,0,0,0.0,3,4,0.75,1,1,7,2024-12-23
1631891,ORL,BOS,W,23.07,2,5,0.4,1,2,0.5,4,4,1.0,3,1,9,2024-12-23
1631643,PHO,DEN,L,18.15,3,3,1.0,0,0,0.0,1,4,0.25,1,0,7,2024-12-23
1631470,DAL,POR,W,10.5,2,4,0.5,0,1,0.0,4,4,1.0,1,0,8,2024-12-23
1631708,DET,LAL,W,16.23,4,5,0.8,0,0,0.0,0,0,0.0,0,0,8,2024-12-23
1631814,NYK,TOR,W,30.92,3,6,0.5,1,2,0.5,4,4,1.0,4,0,11,2024-12-23
1631564,POR,DAL,L,26.07,4,11,0.364,2,3,0.667,4,4,1.0,4,1,14,2024-12-23
1631577,LAC,MEM,W,20.35,5,14,0.357,1,3,0.333,2,2,1.0,4,2,13,2024-12-23
1631523,DAL,POR,W,10.5,3,3,1.0,1,1,1.0,0,2,0.0,0,1,7,2024-12-23
1631992,ORL,BOS,W,34.17,2,8,0.25,2,6,0.333,2,2,1.0,2,2,8,2024-12-23
1631628,PHO,DEN,L,14.97,1,3,0.333,0,0,0.0,4,4,1.0,2,0,6,2024-12-23
1632023,CHI,MIL,L,16.4,4,7,0.571,0,2,0.0,0,0,0.0,1,1,8,2024-12-23
1631937,MIN,ATL,L,19.18,2,8,0.25,2,6,0.333,2,2,1.0,3,1,8,2024-12-23
1631914,TOR,NYK,L,22.63,3,4,0.75,0,0,0.0,2,2,1.0,2,0,8,2024-12-23
1631780,UTA,CLE,L,25.38,4,10,0.4,2,5,0.4,1,2,0.5,3,1,11,2024-12-23
1631627,IND,GSW,W,33.32,6,13,0.462,1,4,0.25,2,2,1.0,3,0,15,2024-12-23
1631975,MIL,CHI,W,22.32,3,6,0.5,2,3,0.667,0,0,0.0,1,2,8,2024-12-23
1632016,HOU,CHO,W,11.58,1,1,1.0,0,0,0.0,0,2,0.0,3,0,2,2024-12-23
1631750,MIL,CHI,W,24.58,3,8,0.375,1,5,0.2,3,3,1.0,3,0,10,2024-12-23
1631666,MIA,BRK,W,24.35,3,4,0.75,1,2,0.5,2,2,1.0,0,0,9,2024-12-23
1631839,DET,LAL,W,20.07,0,1,0.0,0,0,0.0,0,0,0.0,5,3,0,2024-12-23
1631900,GSW,IND,L,35.43,2,13,0.154,2,9,0.222,4,4,1.0,7,0,10,2024-12-23
1631548,MIN,ATL,L,32.28,7,20,0.35,1,7,0.143,1,1,1.0,4,2,16,2024-12-23
1632026,BOS,ORL,L,34.9,3,10,0.3,1,5,0.2,1,2,0.5,2,1,8,2024-12-23
1631743,LAL,DET,L,36.88,5,9,0.556,2,5,0.4,0,0,0.0,2,2,12,2024-12-23
1631899,DEN,PHO,W,14.08,2,2,1.0,0,0,0.0,0,0,0.0,1,1,4,2024-12-23
1631951,LAL,DET,L,15.72,2,4,0.5,1,2,0.5,2,2,1.0,1,0,7,2024-12-23
1631858,CHO,HOU,L,31.5,3,10,0.3,0,5,0.0,0,0,0.0,4,2,6,2024-12-23
1632027,GSW,IND,L,25.92,1,5,0.2,1,5,0.2,1,4,0.25,5,3,4,2024-12-23
1631739,LAL,DET,L,28.63,3,8,0.375,0,2,0.0,4,4,1.0,1,1,10,2024-12-23
1631870,GSW,IND,L,16.02,5,11,0.455,3,6,0.5,0,0,0.0,1,0,13,2024-12-23
1631517,MIN,ATL,L,13.15,1,5,0.2,0,1,0.0,2,2,1.0,3,2,4,2024-12-23
1631642,DEN,PHO,W,18.05,3,9,0.333,3,7,0.429,0,0,0.0,1,1,9,2024-12-23
1631680,LAC,MEM,W,27.03,3,9,0.333,1,3,0.333,0,0,0.0,2,3,7,2024-12-23
1631570,DAL,POR,W,16.05,2,2,1.0,0,0,0.0,0,0,0.0,1,1,4,2024-12-23
1631678,BOS,ORL,L,20.23,2,4,0.5,0,0,0.0,0,0,0.0,0,1,4,2024-12-23
1631587,GSW,IND,L,9.08,3,3,1.0,0,0,0.0,0,0,0.0,1,0,6,2024-12-23
1631789,MEM,LAC,L,26.92,1,8,0.125,1,3,0.333,0,0,0.0,1,1,3,2024-12-23
1631853,CLE,UTA,W,26.9,2,6,0.333,0,0,0.0,3,4,0.75,2,0,7,2024-12-23
1632004,PHO,DEN,L,22.77,4,8,0.5,1,3,0.333,0,0,0.0,2,0,9,2024-12-23
1631490,CLE,UTA,W,21.25,3,8,0.375,2,6,0.333,0,0,0.0,3,1,8,2024-12-23
1631807,LAL,DET,L,18.8,3,5,0.6,3,5,0.6,0,0,0.0,1,0,9,2024-12-23
1631816,DET,LAL,W,29.23,3,10,0.3,0,3,0.0,0,0,0.0,4,2,6,2024-12-23
1631723,PHO,DEN,L,20.2,3,10,0.3,1,3,0.333,0,0,0.0,3,1,7,2024-12-23
1631793,WAS,OKC,L,29.12,4,11,0.364,4,8,0.5,2,2,1.0,3,0,14,2024-12-23
1631811,CHI,MIL,L,33.78,2,9,0.222,0,5,0.0,1,2,0.5,11,2,5,2024-12-23
1631658,HOU,CHO,W,14.7,1,2,0.5,1,2,0.5,3,4,0.75,2,0,6,2024-12-23
1631987,POR,DAL,L,29.72,2,6,0.333,1,5,0.2,0,0,0.0,0,0,5,2024-12-23
1631964,GSW,IND,L,29.9,3,9,0.333,1,3,0.333,2,2,1.0,3,1,9,2024-12-23
1631662,DEN,PHO,W,15.68,2,4,0.5,1,2,0.5,1,2,0.5,0,1,6,2024-12-23
1631659,CHI,MIL,L,34.07,4,11,0.364,2,6,0.333,0,0,0.0,3,1,10,2024-12-23
1631556,BRK,MIA,L,28.35,1,7,0.143,0,0,0.0,4,5,0.8,2,0,6,2024-12-23
1631737,PHI,SAS,W,35.62,4,12,0.333,0,6,0.0,2,3,0.667,1,0,10,2024-12-23
1631568,ORL,BOS,W,13.53,2,8,0.25,1,4,0.25,2,2,1.0,1,1,7,2024-12-23
1631851,MIL,CHI,W,23.17,1,2,0.5,1,1,1.0,1,2,0.5,1,0,4,2024-12-23
1631736,NYK,TOR,W,22.15,2,7,0.286,1,2,0.5,0,0,0.0,2,1,5,2024-12-23
1631901,NYK,TOR,W,32.13,4,13,0.308,0,5,0.0,4,8,0.5,7,2,12,2024-12-23
1631843,OKC,WAS,W,14.95,1,5,0.2,0,2,0.0,0,0,0.0,4,2,2,2024-12-23
1631909,PHO,DEN,L,30.2,2,6,0.333,1,4,0.25,0,0,0.0,2,0,5,2024-12-23
1631730,PHI,SAS,W,14.37,2,8,0.25,1,4,0.25,4,4,1.0,1,2,9,2024-12-23
1631963,MEM,LAC,L,27.95,2,5,0.4,1,4,0.25,2,2,1.0,2,0,7,2024-12-23
1631908,DAL,POR,W,17.12,2,6,0.333,0,2,0.0,1,2,0.5,4,0,5,2024-12-23
1631529,PHO,DEN,L,14.88,1,3,0.333,1,1,1.0,1,1,1.0,4,1,4,2024-12-23
1631582,PHO,DEN,L,28.63,2,9,0.222,2,8,0.25,0,0,0.0,4,1,6,2024-12-23
1631829,TOR,NYK,L,12.35,2,3,0.667,1,1,1.0,0,0,0.0,3,0,5,2024-12-23
1631934,TOR,NYK,L,18.37,2,3,0.667,2,2,1.0,0,0,0.0,2,0,6,2024-12-23
1631888,TOR,NYK,L,14.22,1,3,0.333,0,2,0.0,2,2,1.0,2,0,4,2024-12-23
1631657,POR,DAL,L,7.97,1,2,0.5,0,1,0.0,4,4,1.0,0,0,6,2024-12-23
1631823,POR,DAL,L,28.88,5,12,0.417,0,3,0.0,0,0,0.0,5,0,10,2024-12-23
1631904,SAS,PHI,L,14.42,1,1,1.0,0,0,0.0,0,0,0.0,3,2,2,2024-12-23
1631608,IND,GSW,W,35.77,5,14,0.357,1,5,0.2,1,2,0.5,2,0,12,2024-12-23
1631887,MIN,ATL,L,20.23,3,6,0.5,0,1,0.0,0,0,0.0,0,1,6,2024-12-23
1631482,BRK,MIA,L,15.27,3,9,0.333,0,2,0.0,0,1,0.0,1,0,6,2024-12-23
1631586,PHI,SAS,W,21.43,2,6,0.333,2,4,0.5,0,0,0.0,4,0,6,2024-12-23
1632014,DAL,POR,W,14.1,1,2,0.5,1,1,1.0,0,0,0.0,2,1,3,2024-12-23
1631646,WAS,OKC,L,26.0,3,9,0.333,2,6,0.333,0,0,0.0,3,0,8,2024-12-23
1631700,WAS,OKC,L,29.1,1,7,0.143,1,4,0.25,0,0,0.0,2,0,3,2024-12-23
1631974,CHO,HOU,L,8.07,1,4,0.25,0,1,0.0,0,0,0.0,2,1,2,2024-12-23
1631619,CHO,HOU,L,3.43,1,1,1.0,1,1,1.0,1,2,0.5,0,0,4,2024-12-23
