PlayerID,GameID,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,AST,STL,PTS,Date
201950,112,BOS,GSW,L,32.57,3,11,0.273,0,6,0.0,0,0,0.0,8,0,6,2024-11-06
1629611,119,LAC,PHI,W,20.68,3,6,0.5,1,3,0.333,0,0,0.0,2,1,7,2024-11-06
1630537,116,CHI,DAL,L,7.6,1,2,0.5,1,2,0.5,4,6,0.667,1,0,7,2024-11-06
1629637,114,LAL,MEM,L,34.67,3,6,0.5,0,0,0.0,2,2,1.0,1,0,8,2024-11-06
1631172,117,OKC,DEN,L,10.45,2,2,1.0,1,1,1.0,1,2,0.5,0,0,6,2024-11-06
201959,109,CHA,DET,W,14.92,3,4,0.75,0,0,0.0,1,1,1.0,0,0,7,2024-11-06
1628415,113,HOU,SAS,W,24.57,4,9,0.444,1,3,0.333,1,1,1.0,0,1,10,2024-11-06
203486,118,PHX,MIA,W,12.13,2,2,1.0,0,0,0.0,0,0,0.0,2,0,4,2024-11-06
56,112,GSW,BOS,W,18.3,3,4,0.75,0,1,0.0,0,1,0.0,1,1,6,2024-11-06
203952,112,GSW,BOS,W,31.22,6,14,0.429,0,3,0.0,4,6,0.667,0,0,16,2024-11-06
1631615,109,DET,CHA,L,15.53,3,5,0.6,2,3,0.667,0,0,0.0,0,0,8,2024-11-06
1631619,116,CHI,DAL,L,15.3,4,5,0.8,0,1,0.0,0,3,0.0,0,0,8,2024-11-06
203078,118,PHX,MIA,W,31.73,3,9,0.333,1,4,0.25,0,0,0.0,3,2,7,2024-11-06
1631620,118,MIA,PHX,L,13.58,3,6,0.5,1,1,1.0,0,0,0.0,0,2,7,2024-11-06
1627739,119,LAC,PHI,W,18.27,2,3,0.667,0,1,0.0,0,0,0.0,5,2,4,2024-11-06
201145,113,HOU,SAS,W,5.27,2,2,1.0,1,1,1.0,0,0,0.0,0,1,5,2024-11-06
1631585,112,GSW,BOS,W,16.18,4,6,0.667,0,0,0.0,0,0,0.0,1,0,8,2024-11-06
1631486,118,PHX,MIA,W,9.47,2,2,1.0,2,2,1.0,1,2,0.5,1,0,7,2024-11-06
1631513,114,MEM,LAL,W,14.7,3,5,0.6,0,0,0.0,2,2,1.0,0,0,8,2024-11-06
1630581,116,CHI,DAL,L,27.85,3,9,0.333,1,3,0.333,3,4,0.75,6,1,10,2024-11-06
1630702,116,DAL,CHI,W,13.48,4,10,0.4,3,7,0.429,0,0,0.0,2,0,11,2024-11-06
1629130,118,MIA,PHX,L,14.83,3,8,0.375,3,6,0.5,0,0,0.0,0,0,9,2024-11-06
203458,120,SAC,TOR,W,14.42,1,1,1.0,0,0,0.0,1,2,0.5,0,0,3,2024-11-06
1628960,118,PHX,MIA,W,21.65,3,10,0.3,3,9,0.333,3,4,0.75,0,0,12,2024-11-06
1628975,116,CHI,DAL,L,6.28,2,2,1.0,1,1,1.0,0,0,0.0,0,0,5,2024-11-06
1626145,118,PHX,MIA,W,32.87,2,7,0.286,1,3,0.333,0,0,0.0,8,0,5,2024-11-06
1626179,118,MIA,PHX,L,31.93,2,10,0.2,1,7,0.143,2,2,1.0,5,1,7,2024-11-06
1631506,117,DEN,OKC,W,27.28,3,11,0.273,1,7,0.143,2,2,1.0,6,0,9,2024-11-06
1631606,119,PHI,LAC,L,12.0,2,4,0.5,0,1,0.0,1,1,1.0,2,1,5,2024-11-06
1629646,113,SAS,HOU,L,8.2,2,2,1.0,0,0,0.0,2,2,1.0,0,0,6,2024-11-06
1630526,115,NOP,CLE,L,25.55,1,3,0.333,0,1,0.0,2,2,1.0,1,0,4,2024-11-06
1630573,112,BOS,GSW,L,21.78,2,5,0.4,2,5,0.4,0,0,0.0,1,0,6,2024-11-06
1631605,111,NYK,ATL,L,8.73,2,2,1.0,2,2,1.0,0,0,0.0,1,0,6,2024-11-06
1627936,117,OKC,DEN,L,21.58,1,9,0.111,0,3,0.0,0,0,0.0,4,4,2,2024-11-06
1628379,114,MEM,LAL,W,18.25,2,4,0.5,1,2,0.5,1,2,0.5,2,0,6,2024-11-06
1631627,113,SAS,HOU,L,8.37,2,3,0.667,1,1,1.0,0,0,0.0,2,0,5,2024-11-06
1631663,119,PHI,LAC,L,9.6,3,4,0.75,1,2,0.5,0,0,0.0,0,0,7,2024-11-06
1630228,112,GSW,BOS,W,17.95,4,10,0.4,2,3,0.667,0,0,0.0,1,0,10,2024-11-06
1631500,115,NOP,CLE,L,18.5,1,7,0.143,1,4,0.25,4,4,1.0,1,0,7,2024-11-06
1631599,115,CLE,NOP,W,5.22,2,3,0.667,1,1,1.0,0,0,0.0,0,0,5,2024-11-06
1630168,111,ATL,NYK,W,20.13,1,6,0.167,0,1,0.0,0,0,0.0,5,1,2,2024-11-06
1631655,113,HOU,SAS,W,6.75,1,3,0.333,0,2,0.0,2,2,1.0,1,1,4,2024-11-06
1630241,115,CLE,NOP,W,19.2,3,6,0.5,3,6,0.5,0,0,0.0,0,0,9,2024-11-06
1630172,116,CHI,DAL,L,23.43,2,4,0.5,2,4,0.5,2,2,1.0,1,0,8,2024-11-06
1627736,109,DET,CHA,L,24.33,2,11,0.182,1,7,0.143,0,0,0.0,5,2,5,2024-11-06
1631547,110,IND,ORL,W,11.33,2,3,0.667,2,3,0.667,0,0,0.0,0,0,6,2024-11-06
1631642,113,SAS,HOU,L,25.38,2,8,0.25,1,5,0.2,0,0,0.0,0,3,5,2024-11-06
1628380,113,SAS,HOU,L,15.12,2,5,0.4,1,2,0.5,1,2,0.5,3,0,6,2024-11-06
1631672,118,MIA,PHX,L,5.27,1,2,0.5,0,0,0.0,2,2,1.0,0,0,4,2024-11-06
1628436,112,BOS,GSW,L,14.35,0,2,0.0,0,0,0.0,2,2,1.0,2,0,2,2024-11-06
1631482,109,CHA,DET,W,6.58,2,3,0.667,0,0,0.0,0,0,0.0,0,0,4,2024-11-06
1629634,114,MEM,LAL,W,19.17,2,6,0.333,0,0,0.0,2,2,1.0,0,0,6,2024-11-06
1629614,110,IND,ORL,W,31.35,2,8,0.25,1,2,0.5,0,0,0.0,5,1,5,2024-11-06
203914,110,ORL,IND,L,14.3,2,3,0.667,1,2,0.5,0,0,0.0,0,0,5,2024-11-06
1631495,109,CHA,DET,W,11.97,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-11-06
1631546,113,HOU,SAS,W,20.15,2,5,0.4,1,3,0.333,0,0,0.0,3,0,5,2024-11-06
1630167,110,IND,ORL,W,16.93,2,3,0.667,0,0,0.0,0,0,0.0,1,0,4,2024-11-06
1627824,119,PHI,LAC,L,10.2,2,3,0.667,0,1,0.0,0,0,0.0,0,0,4,2024-11-06
1631517,110,ORL,IND,L,23.27,2,4,0.5,1,2,0.5,0,0,0.0,3,0,5,2024-11-06
1631516,117,OKC,DEN,L,9.18,1,2,0.5,1,1,1.0,0,0,0.0,1,1,3,2024-11-06
1631502,120,TOR,SAC,L,15.78,2,5,0.4,0,1,0.0,1,1,1.0,2,0,5,2024-11-06
1631534,111,ATL,NYK,W,12.73,3,7,0.429,1,3,0.333,0,0,0.0,0,1,7,2024-11-06
1631608,118,MIA,PHX,L,21.38,2,5,0.4,0,3,0.0,2,3,0.667,3,0,6,2024-11-06
1631562,116,DAL,CHI,W,3.5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-11-06
1630178,119,PHI,LAC,L,31.57,5,13,0.385,1,6,0.167,1,1,1.0,1,1,12,2024-11-06
1630192,117,DEN,OKC,W,10.0,1,2,0.5,0,1,0.0,1,2,0.5,0,0,3,2024-11-06
1631132,114,LAL,MEM,L,13.33,1,2,0.5,0,0,0.0,0,0,0.0,0,0,2,2024-11-06
1631643,120,TOR,SAC,L,23.88,3,10,0.3,0,5,0.0,1,2,0.5,2,0,7,2024-11-06
1630314,116,DAL,CHI,W,6.28,1,1,1.0,0,0,0.0,0,0,0.0,1,0,2,2024-11-06
1630544,109,CHA,DET,W,21.23,2,7,0.286,0,4,0.0,0,0,0.0,2,1,4,2024-11-06
1631578,119,LAC,PHI,W,3.37,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-11-06
1630256,113,HOU,SAS,W,5.15,1,2,0.5,0,0,0.0,0,1,0.0,1,0,2,2024-11-06
1631560,114,LAL,MEM,L,26.87,1,7,0.143,1,7,0.143,0,0,0.0,2,1,3,2024-11-06
202693,116,DAL,CHI,W,4.87,0,1,0.0,0,0,0.0,0,0,0.0,2,0,0,2024-11-06
1631475,113,SAS,HOU,L,8.2,1,4,0.25,0,1,0.0,1,2,0.5,2,0,3,2024-11-06
1631223,111,ATL,NYK,W,11.15,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-11-06
1630538,119,LAC,PHI,W,3.37,1,2,0.5,0,0,0.0,0,0,0.0,0,1,2,2024-11-06
1630700,111,ATL,NYK,W,36.77,3,16,0.188,0,4,0.0,0,0,0.0,2,4,6,2024-11-06
1630579,111,NYK,ATL,L,9.97,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0,2024-11-06
1631104,113,SAS,HOU,L,15.87,2,8,0.25,1,2,0.5,0,0,0.0,2,1,5,2024-11-06
202704,119,PHI,LAC,L,6.5,0,1,0.0,0,0,0.0,0,0,0.0,2,1,0,2024-11-06
1631675,117,OKC,DEN,L,20.27,2,8,0.25,0,3,0.0,0,0,0.0,2,2,4,2024-11-06
1631618,112,BOS,GSW,L,8.08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1631651,120,TOR,SAC,L,7.75,1,3,0.333,0,1,0.0,0,0,0.0,0,0,2,2024-11-06
1631105,109,DET,CHA,L,7.52,0,1,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-06
1631667,120,TOR,SAC,L,15.52,2,7,0.286,2,5,0.4,0,0,0.0,2,0,6,2024-11-06
1630539,119,LAC,PHI,W,8.83,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-11-06
1631530,114,MEM,LAL,W,1.93,0,1,0.0,0,0,0.0,2,2,1.0,0,0,2,2024-11-06
1626168,120,SAC,TOR,W,10.52,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-11-06
203926,120,SAC,TOR,W,2.53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1631555,114,LAL,MEM,L,4.58,0,2,0.0,0,2,0.0,2,2,1.0,0,0,2,2024-11-06
1631469,116,DAL,CHI,W,19.68,3,8,0.375,0,1,0.0,0,0,0.0,0,0,6,2024-11-06
1629632,116,CHI,DAL,L,28.55,3,13,0.231,1,7,0.143,1,2,0.5,5,1,8,2024-11-06
1631489,119,PHI,LAC,L,3.62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1631288,115,NOP,CLE,L,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1631670,120,SAC,TOR,W,1.13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
200768,119,PHI,LAC,L,19.9,0,3,0.0,0,3,0.0,0,0,0.0,4,1,0,2024-11-06
1631577,113,SAS,HOU,L,6.75,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-06
77876,119,LAC,PHI,W,11.52,1,4,0.25,0,1,0.0,0,1,0.0,3,0,2,2024-11-06
1631598,112,GSW,BOS,W,13.9,0,2,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-11-06
1628470,116,CHI,DAL,L,2.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1628981,120,TOR,SAC,L,2.53,0,2,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-06
1628988,113,HOU,SAS,W,6.75,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-06
1631528,117,DEN,OKC,W,18.67,1,2,0.5,0,1,0.0,0,0,0.0,0,1,2,2024-11-06
1629216,114,LAL,MEM,L,23.35,2,8,0.25,1,6,0.167,1,2,0.5,1,0,6,2024-11-06
1631557,120,SAC,TOR,W,1.13,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1631584,114,MEM,LAL,W,1.93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1630245,116,CHI,DAL,L,24.87,2,13,0.154,2,10,0.2,0,0,0.0,4,0,6,2024-11-06
1631597,113,SAS,HOU,L,6.75,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1628464,115,NOP,CLE,L,5.83,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-06
1630188,116,CHI,DAL,L,15.75,1,5,0.2,0,3,0.0,0,0,0.0,0,1,2,2024-11-06
203915,116,DAL,CHI,W,22.3,1,8,0.125,0,6,0.0,1,2,0.5,4,0,3,2024-11-06
203084,113,SAS,HOU,L,18.3,1,4,0.25,0,1,0.0,0,0,0.0,1,0,2,2024-11-06
203552,109,CHA,DET,W,11.48,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2024-11-06
1630556,116,DAL,CHI,W,4.87,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-06
1631504,119,LAC,PHI,W,3.37,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-06
1629162,120,SAC,TOR,W,4.75,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2024-11-06
1631570,113,HOU,SAS,W,2.08,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-06
201569,119,PHI,LAC,L,16.75,0,2,0.0,0,1,0.0,1,2,0.5,2,0,1,2024-11-06
1630182,109,CHA,DET,W,24.22,0,4,0.0,0,2,0.0,0,0,0.0,1,0,0,2024-11-06
1631468,110,ORL,IND,L,3.08,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2024-11-06
203081,122,MIL,UTA,W,37.03,12,22,0.545,4,11,0.364,6,7,0.857,7,4,34,2024-11-07
1630162,121,MIN,CHI,W,34.82,13,23,0.565,5,9,0.556,2,2,1.0,6,0,33,2024-11-07
203507,122,MIL,UTA,W,30.2,11,21,0.524,0,0,0.0,9,12,0.75,2,1,31,2024-11-07
203497,121,MIN,CHI,W,31.78,9,11,0.818,0,0,0.0,3,3,1.0,3,0,21,2024-11-07
1631551,121,CHI,MIN,L,30.43,11,15,0.733,3,5,0.6,0,2,0.0,2,0,25,2024-11-07
1629028,123,POR,SAS,L,30.78,10,15,0.667,1,2,0.5,0,0,0.0,0,2,21,2024-11-07
1629632,121,CHI,MIN,L,33.98,9,15,0.6,4,9,0.444,2,2,1.0,8,0,24,2024-11-07
201144,121,MIN,CHI,W,26.25,5,9,0.556,3,6,0.5,1,1,1.0,11,0,14,2024-11-07
203944,121,MIN,CHI,W,35.35,8,15,0.533,1,4,0.25,5,5,1.0,3,1,22,2024-11-07
1630183,121,MIN,CHI,W,33.08,6,7,0.857,3,3,1.0,4,4,1.0,0,0,19,2024-11-07
1629640,123,SAS,POR,W,30.53,6,13,0.462,2,5,0.4,3,4,0.75,3,0,17,2024-11-07
1631104,123,SAS,POR,W,21.22,4,4,1.0,0,0,0.0,2,2,1.0,8,2,10,2024-11-07
1631103,123,SAS,POR,W,22.2,6,8,0.75,3,5,0.6,2,2,1.0,3,0,17,2024-11-07
1631642,123,SAS,POR,W,25.38,6,11,0.545,0,3,0.0,2,2,1.0,6,0,14,2024-11-07
203924,123,POR,SAS,L,36.93,6,10,0.6,1,4,0.25,8,11,0.727,1,0,21,2024-11-07
1626171,122,MIL,UTA,W,26.6,7,15,0.467,3,6,0.5,2,3,0.667,0,0,19,2024-11-07
1629014,123,POR,SAS,L,32.75,7,16,0.438,3,9,0.333,2,2,1.0,7,1,19,2024-11-07
1630577,123,SAS,POR,W,32.87,5,10,0.5,4,8,0.5,0,0,0.0,2,1,14,2024-11-07
1630581,121,CHI,MIN,L,29.75,3,12,0.25,1,4,0.25,2,3,0.667,13,0,9,2024-11-07
1628380,123,SAS,POR,W,15.17,6,7,0.857,2,3,0.667,0,0,0.0,3,0,14,2024-11-07
1629659,121,CHI,MIN,L,18.32,5,9,0.556,2,3,0.667,1,2,0.5,2,0,13,2024-11-07
1631610,122,MIL,UTA,W,28.32,3,4,0.75,1,1,1.0,0,0,0.0,4,4,7,2024-11-07
1630166,123,POR,SAS,L,24.8,3,5,0.6,1,3,0.333,2,5,0.4,5,0,9,2024-11-07
203903,122,UTA,MIL,L,20.77,5,11,0.455,4,9,0.444,4,4,1.0,2,0,18,2024-11-07
1630548,122,UTA,MIL,L,16.4,4,6,0.667,3,4,0.75,1,1,1.0,1,1,12,2024-11-07
1631260,122,MIL,UTA,W,18.42,4,6,0.667,4,6,0.667,0,0,0.0,2,1,12,2024-11-07
1631510,123,SAS,POR,W,32.35,4,13,0.308,2,6,0.333,2,3,0.667,2,4,12,2024-11-07
1628978,121,MIN,CHI,W,27.18,4,12,0.333,3,10,0.3,2,2,1.0,4,3,13,2024-11-07
1631101,123,POR,SAS,L,20.18,6,9,0.667,1,4,0.25,0,0,0.0,1,0,13,2024-11-07
1629012,122,UTA,MIL,L,27.23,5,12,0.417,2,4,0.5,2,2,1.0,7,0,14,2024-11-07
1630245,121,CHI,MIN,L,33.07,5,11,0.455,1,3,0.333,2,2,1.0,2,1,13,2024-11-07
203084,123,SAS,POR,W,23.93,4,9,0.444,1,4,0.25,2,4,0.5,2,0,11,2024-11-07
1630172,121,CHI,MIN,L,31.25,4,9,0.444,2,4,0.5,2,2,1.0,1,3,12,2024-11-07
101108,123,SAS,POR,W,27.48,2,6,0.333,1,4,0.25,1,1,1.0,6,2,6,2024-11-07
1630188,121,CHI,MIN,L,15.77,4,7,0.571,1,4,0.25,0,0,0.0,0,1,9,2024-11-07
1631117,122,UTA,MIL,L,24.85,3,3,1.0,0,0,0.0,0,0,0.0,0,0,6,2024-11-07
1628374,122,UTA,MIL,L,28.52,3,10,0.3,2,6,0.333,0,0,0.0,4,2,8,2024-11-07
1631592,123,POR,SAS,L,20.42,5,12,0.417,1,2,0.5,0,0,0.0,3,1,11,2024-11-07
1627752,122,MIL,UTA,W,24.77,2,5,0.4,2,4,0.5,0,0,0.0,1,0,6,2024-11-07
1631207,121,CHI,MIN,L,16.43,3,4,0.75,0,0,0.0,0,0,0.0,1,1,6,2024-11-07
1631619,121,CHI,MIN,L,10.57,2,2,1.0,1,1,1.0,1,2,0.5,0,1,6,2024-11-07
1631569,122,UTA,MIL,L,3.42,1,2,0.5,0,1,0.0,4,4,1.0,0,0,6,2024-11-07
1629234,122,UTA,MIL,L,18.17,1,3,0.333,0,1,0.0,2,2,1.0,2,0,4,2024-11-07
1628381,122,UTA,MIL,L,25.43,4,7,0.571,0,1,0.0,3,3,1.0,1,0,11,2024-11-07
1631641,121,MIN,CHI,W,1.8,2,2,1.0,0,0,0.0,0,0,0.0,0,1,4,2024-11-07
201988,122,UTA,MIL,L,16.05,2,5,0.4,1,3,0.333,0,0,0.0,2,2,5,2024-11-07
1631586,122,UTA,MIL,L,25.38,2,5,0.4,2,4,0.5,0,0,0.0,1,0,6,2024-11-07
1631157,122,MIL,UTA,W,4.38,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,2024-11-07
1631509,122,UTA,MIL,L,25.35,3,11,0.273,3,7,0.429,1,2,0.5,3,0,10,2024-11-07
1631537,123,POR,SAS,L,11.72,0,2,0.0,0,1,0.0,0,0,0.0,2,1,0,2024-11-07
1630649,122,MIL,UTA,W,3.22,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-11-07
1631133,123,POR,SAS,L,1.3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-11-07
1631561,121,CHI,MIN,L,16.83,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,2024-11-07
1630625,123,POR,SAS,L,16.33,1,8,0.125,0,2,0.0,2,4,0.5,3,1,4,2024-11-07
201572,122,MIL,UTA,W,32.35,0,2,0.0,0,2,0.0,1,2,0.5,2,2,1,2024-11-07
1631621,123,POR,SAS,L,34.53,2,7,0.286,0,3,0.0,0,0,0.0,1,1,4,2024-11-07
1630572,123,SAS,POR,W,7.87,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-11-07
1629638,121,MIN,CHI,W,22.08,2,5,0.4,1,3,0.333,0,0,0.0,0,1,5,2024-11-07
1629675,121,MIN,CHI,W,17.68,2,7,0.286,0,3,0.0,0,0,0.0,1,1,4,2024-11-07
1626192,122,MIL,UTA,W,16.78,0,2,0.0,0,2,0.0,3,4,0.75,1,0,3,2024-11-07
1628975,121,CHI,MIN,L,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-07
1631515,121,MIN,CHI,W,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-07
1630699,122,MIL,UTA,W,3.22,1,2,0.5,0,1,0.0,0,0,0.0,0,0,2,2024-11-07
1631627,123,SAS,POR,W,0.47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1629646,123,SAS,POR,W,0.47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631624,121,MIN,CHI,W,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631674,123,POR,SAS,L,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631579,123,POR,SAS,L,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631531,122,MIL,UTA,W,3.42,0,0,0.0,0,0,0.0,1,2,0.5,0,0,1,2024-11-07
1630537,121,CHI,MIN,L,1.8,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-07
1631662,122,UTA,MIL,L,4.22,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-07
1630568,121,MIN,CHI,W,1.8,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631522,123,POR,SAS,L,7.65,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-07
1631554,122,MIL,UTA,W,3.42,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-07
718,122,MIL,UTA,W,7.87,1,2,0.5,0,0,0.0,0,0,0.0,0,0,2,2024-11-07
1631503,122,UTA,MIL,L,4.22,0,1,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-07
1631169,121,MIN,CHI,W,4.57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-07
1631616,133,DEN,MIA,W,40.0,11,13,0.846,1,1,1.0,7,7,1.0,14,2,30,2024-11-08
1629027,125,ATL,DET,L,41.0,11,25,0.44,6,12,0.5,7,8,0.875,13,2,35,2024-11-08
202681,129,DAL,PHX,L,40.77,10,17,0.588,2,6,0.333,7,9,0.778,6,3,29,2024-11-08
2544,135,LAL,PHI,W,33.8,9,14,0.643,2,4,0.5,1,1,1.0,13,0,21,2024-11-08
1631478,124,CHA,IND,W,33.42,10,17,0.588,7,11,0.636,2,2,1.0,6,1,29,2024-11-08
1630162,134,MIN,POR,W,30.12,12,21,0.571,9,15,0.6,4,5,0.8,5,1,37,2024-11-08
1626157,130,NYK,MIL,W,32.05,12,20,0.6,4,8,0.5,4,5,0.8,5,0,32,2024-11-08
1631096,132,OKC,HOU,W,29.15,8,14,0.571,4,6,0.667,9,10,0.9,1,0,29,2024-11-08
1114,131,MEM,WAS,W,28.33,14,28,0.5,5,12,0.417,6,7,0.857,1,1,39,2024-11-08
1628369,127,BOS,BKN,W,42.35,11,25,0.44,5,13,0.385,6,7,0.857,6,2,33,2024-11-08
201142,129,PHX,DAL,W,36.97,8,14,0.571,3,6,0.5,7,7,1.0,4,1,26,2024-11-08
203076,135,LAL,PHI,W,35.48,11,20,0.55,2,3,0.667,7,8,0.875,1,0,31,2024-11-08
1628983,132,OKC,HOU,W,29.03,11,16,0.688,1,2,0.5,6,7,0.857,4,1,29,2024-11-08
1630527,126,NOP,ORL,L,38.22,10,17,0.588,2,4,0.5,4,4,1.0,3,2,26,2024-11-08
1630532,126,ORL,NOP,W,32.43,9,18,0.5,2,5,0.4,7,8,0.875,6,2,27,2024-11-08
1627734,136,SAC,LAC,L,37.55,9,12,0.75,0,2,0.0,5,6,0.833,6,1,23,2024-11-08
1629639,133,MIA,DEN,L,40.22,10,21,0.476,4,10,0.4,0,0,0.0,11,0,24,2024-11-08
1629636,128,CLE,GSW,W,30.28,9,17,0.529,6,11,0.545,3,4,0.75,6,3,27,2024-11-08
1627783,124,IND,CHA,L,33.62,11,17,0.647,5,7,0.714,0,2,0.0,3,3,27,2024-11-08
1626181,136,LAC,SAC,W,39.3,10,23,0.435,5,9,0.556,6,7,0.857,2,1,31,2024-11-08
1630596,128,CLE,GSW,W,26.43,7,12,0.583,0,3,0.0,9,10,0.9,4,1,23,2024-11-08
1627750,133,DEN,MIA,W,34.92,9,17,0.529,4,10,0.4,6,6,1.0,6,0,28,2024-11-08
1631596,129,DAL,PHX,L,42.18,11,25,0.44,5,12,0.417,3,3,1.0,7,1,30,2024-11-08
1630163,124,CHA,IND,W,33.23,10,29,0.345,5,18,0.278,6,8,0.75,6,1,31,2024-11-08
202699,125,DET,ATL,W,30.57,7,13,0.538,5,8,0.625,3,4,0.75,2,0,22,2024-11-08
1630595,125,DET,ATL,W,36.27,8,17,0.471,1,4,0.25,5,5,1.0,13,1,22,2024-11-08
1631128,133,DEN,MIA,W,35.23,7,9,0.778,3,4,0.75,4,6,0.667,2,0,21,2024-11-08
1630559,135,LAL,PHI,W,29.93,7,13,0.538,6,10,0.6,0,0,0.0,7,0,20,2024-11-08
1627826,136,LAC,SAC,W,36.62,6,9,0.667,0,0,0.0,1,2,0.5,5,0,13,2024-11-08
203507,130,MIL,NYK,L,32.2,11,21,0.524,0,1,0.0,2,6,0.333,2,0,24,2024-11-08
1631630,133,DEN,MIA,W,36.43,8,15,0.533,5,10,0.5,0,0,0.0,4,2,21,2024-11-08
1630560,127,BKN,BOS,L,38.02,11,22,0.5,4,9,0.444,5,7,0.714,1,1,31,2024-11-08
1630228,128,GSW,CLE,L,29.08,7,14,0.5,3,7,0.429,4,6,0.667,5,2,21,2024-11-08
1631516,132,OKC,HOU,W,19.72,5,6,0.833,1,2,0.5,1,1,1.0,7,3,12,2024-11-08
1631097,124,IND,CHA,L,36.05,8,16,0.5,2,2,1.0,4,5,0.8,2,2,22,2024-11-08
1626220,129,PHX,DAL,W,29.12,7,8,0.875,4,4,1.0,0,1,0.0,2,0,18,2024-11-08
1631589,131,WAS,MEM,L,23.43,7,11,0.636,0,1,0.0,2,2,1.0,0,2,16,2024-11-08
1631541,134,POR,MIN,L,17.02,4,5,0.8,1,1,1.0,4,4,1.0,2,2,13,2024-11-08
1629048,126,ORL,NOP,W,26.72,5,6,0.833,0,0,0.0,1,1,1.0,3,1,11,2024-11-08
1629661,127,BKN,BOS,L,39.58,6,13,0.462,3,8,0.375,3,3,1.0,4,0,18,2024-11-08
1630700,125,ATL,DET,L,38.47,7,17,0.412,2,6,0.333,2,2,1.0,2,7,18,2024-11-08
1628404,130,NYK,MIL,W,33.1,4,5,0.8,1,1,1.0,2,2,1.0,7,0,11,2024-11-08
203081,130,MIL,NYK,L,34.43,6,15,0.4,0,4,0.0,7,7,1.0,6,0,19,2024-11-08
203944,134,MIN,POR,W,32.4,8,18,0.444,3,6,0.5,3,4,0.75,4,0,22,2024-11-08
1629660,128,CLE,GSW,W,21.25,7,8,0.875,3,3,1.0,3,3,1.0,3,0,20,2024-11-08
1626164,129,PHX,DAL,W,34.53,5,13,0.385,1,8,0.125,2,2,1.0,12,0,13,2024-11-08
1631629,128,GSW,CLE,L,26.5,6,12,0.5,1,6,0.167,1,2,0.5,4,4,14,2024-11-08
1629130,133,MIA,DEN,L,20.27,7,12,0.583,6,10,0.6,0,0,0.0,3,1,20,2024-11-08
