PlayerID,Season,RoundNumber,RoundPick,OverallPick,DraftType,TeamID,OrganizationID
80823,1968,12,10,157,Draft,1610612737,1.0
80680,1968,12,11,158,Draft,1610612755,296.0
80892,1968,12,12,159,Draft,1610612749,148.0
80897,1968,12,13,160,Draft,1610612756,121.0
80868,1968,13,1,161,Draft,1610612745,383.0
77747,1968,13,2,162,Draft,1610612760,8.0
76815,1968,13,3,163,Draft,1610612741,3.0
80833,1968,13,4,164,Draft,1610612764,124.0
80806,1968,13,5,165,Draft,1610612758,415.0
80769,1968,13,6,166,Draft,1610612752,374.0
80789,1968,13,7,167,Draft,1610612747,302.0
80759,1968,13,8,168,Draft,1610612738,31.0
80827,1968,13,9,169,Draft,1610612737,181.0
80815,1968,13,10,170,Draft,1610612755,40.0
80899,1968,13,11,171,Draft,1610612756,416.0
80872,1968,14,1,172,Draft,1610612745,82.0
80886,1968,14,2,173,Draft,1610612760,101.0
80850,1968,14,3,174,Draft,1610612741,38.0
80842,1968,14,4,175,Draft,1610612764,306.0
80794,1968,14,5,176,Draft,1610612758,417.0
80766,1968,14,6,177,Draft,1610612752,173.0
80786,1968,14,7,178,Draft,1610612747,350.0
80751,1968,14,8,179,Draft,1610612738,93.0
80824,1968,14,9,180,Draft,1610612737,72.0
80818,1968,14,10,181,Draft,1610612755,355.0
80869,1968,15,1,182,Draft,1610612745,86.0
80857,1968,15,2,183,Draft,1610612741,150.0
80654,1968,15,3,184,Draft,1610612764,158.0
80795,1968,15,4,185,Draft,1610612758,338.0
80764,1968,15,5,186,Draft,1610612752,398.0
76125,1968,15,6,187,Draft,1610612747,57.0
80822,1968,15,7,188,Draft,1610612737,239.0
80686,1968,15,8,189,Draft,1610612755,296.0
80864,1968,16,1,190,Draft,1610612745,418.0
80853,1968,16,2,191,Draft,1610612741,54.0
80832,1968,16,3,192,Draft,1610612764,12.0
80797,1968,16,4,193,Draft,1610612758,
80765,1968,16,5,194,Draft,1610612752,419.0
80785,1968,16,6,195,Draft,1610612747,56.0
80819,1968,16,7,196,Draft,1610612737,202.0
80811,1968,16,8,197,Draft,1610612755,168.0
80874,1968,17,1,198,Draft,1610612745,308.0
80849,1968,17,2,199,Draft,1610612741,420.0
80840,1968,17,3,200,Draft,1610612764,61.0
80798,1968,17,4,201,Draft,1610612758,174.0
78560,1968,17,5,202,Draft,1610612752,383.0
80817,1968,17,6,203,Draft,1610612755,281.0
80870,1968,18,1,204,Draft,1610612745,103.0
80862,1968,18,2,205,Draft,1610612741,20.0
80838,1968,18,3,206,Draft,1610612764,372.0
80622,1968,18,4,207,Draft,1610612758,183.0
80866,1968,19,1,208,Draft,1610612745,4.0
80856,1968,19,2,209,Draft,1610612741,136.0
80839,1968,19,3,210,Draft,1610612764,223.0
80802,1968,19,4,211,Draft,1610612758,
80859,1968,20,1,212,Draft,1610612741,421.0
80846,1968,20,2,213,Draft,1610612764,252.0
80854,1968,21,1,214,Draft,1610612741,336.0
76003,1969,1,1,1,Draft,1610612749,101.0
78432,1969,1,2,2,Draft,1610612756,148.0
76027,1969,1,3,3,Draft,1610612760,101.0
76603,1969,1,4,4,Draft,1610612765,243.0
76339,1969,1,5,5,Draft,1610612741,149.0
78202,1969,1,6,6,Draft,1610612745,218.0
77878,1969,1,7,7,Draft,1610612744,300.0
76815,1969,1,8,8,Draft,1610612758,3.0
78510,1969,1,9,9,Draft,1610612738,41.0
76130,1969,1,10,10,Draft,1610612737,54.0
78461,1969,1,11,11,Draft,1610612752,124.0
77505,1969,1,12,12,Draft,1610612747,107.0
77747,1969,1,13,13,Draft,1610612755,8.0
76531,1969,1,14,14,Draft,1610612764,309.0
77973,1969,1,15,15,Draft,1610612747,174.0
81002,1969,2,1,16,Draft,1610612741,39.0
76865,1969,2,2,17,Draft,1610612749,172.0
81037,1969,2,3,18,Draft,1610612760,80.0
77733,1969,2,4,19,Draft,1610612765,407.0
81008,1969,2,5,20,Draft,1610612741,16.0
78540,1969,2,6,21,Draft,1610612745,149.0
80932,1969,2,7,22,Draft,1610612744,93.0
76125,1969,2,8,23,Draft,1610612741,57.0
81071,1969,2,9,24,Draft,1610612756,40.0
76048,1969,2,10,25,Draft,1610612737,300.0
80911,1969,2,11,26,Draft,1610612752,76.0
76788,1969,2,12,27,Draft,1610612747,67.0
80963,1969,2,13,28,Draft,1610612755,179.0
80993,1969,2,14,29,Draft,1610612764,280.0
81061,1969,3,1,30,Draft,1610612756,177.0
81051,1969,3,2,31,Draft,1610612749,306.0
78592,1969,3,3,32,Draft,1610612760,287.0
600011,1969,3,4,33,Draft,1610612756,151.0
78406,1969,3,5,34,Draft,1610612741,275.0
81011,1969,3,6,35,Draft,1610612745,421.0
80926,1969,3,7,36,Draft,1610612744,165.0
77894,1969,3,8,37,Draft,1610612758,132.0
80753,1969,3,9,38,Draft,1610612738,407.0
81062,1969,3,10,39,Draft,1610612756,177.0
77483,1969,3,11,40,Draft,1610612752,57.0
76872,1969,3,12,41,Draft,1610612758,5.0
80957,1969,3,13,42,Draft,1610612755,54.0
76356,1969,3,14,43,Draft,1610612764,258.0
78253,1969,4,1,44,Draft,1610612756,137.0
76500,1969,4,2,45,Draft,1610612749,421.0
80762,1969,4,3,46,Draft,1610612760,376.0
80937,1969,4,4,47,Draft,1610612765,118.0
81006,1969,4,5,48,Draft,1610612741,41.0
81010,1969,4,6,49,Draft,1610612745,377.0
80928,1969,4,7,50,Draft,1610612744,198.0
80953,1969,4,8,51,Draft,1610612758,204.0
77316,1969,4,9,52,Draft,1610612738,158.0
80972,1969,4,10,53,Draft,1610612737,81.0
80921,1969,4,11,54,Draft,1610612752,186.0
80971,1969,4,12,55,Draft,1610612737,27.0
78088,1969,4,13,56,Draft,1610612755,26.0
80983,1969,4,14,57,Draft,1610612764,141.0
77192,1969,5,1,58,Draft,1610612756,195.0
81042,1969,5,2,59,Draft,1610612749,101.0
81033,1969,5,3,60,Draft,1610612760,54.0
77618,1969,5,4,61,Draft,1610612765,13.0
81000,1969,5,5,62,Draft,1610612741,305.0
81017,1969,5,6,63,Draft,1610612745,357.0
78602,1969,5,7,64,Draft,1610612744,107.0
76735,1969,5,8,65,Draft,1610612758,102.0
78327,1969,5,9,66,Draft,1610612738,89.0
80975,1969,5,10,67,Draft,1610612737,39.0
80915,1969,5,11,68,Draft,1610612752,15.0
77201,1969,5,12,69,Draft,1610612747,371.0
80956,1969,5,13,70,Draft,1610612755,57.0
80987,1969,5,14,71,Draft,1610612764,151.0
81067,1969,6,1,72,Draft,1610612756,206.0
76065,1969,6,2,73,Draft,1610612749,69.0
81034,1969,6,3,74,Draft,1610612760,34.0
80935,1969,6,4,75,Draft,1610612765,105.0
81009,1969,6,5,76,Draft,1610612741,265.0
81025,1969,6,6,77,Draft,1610612745,36.0
80929,1969,6,7,78,Draft,1610612744,206.0
80949,1969,6,8,79,Draft,1610612758,422.0
80908,1969,6,9,80,Draft,1610612738,107.0
80974,1969,6,10,81,Draft,1610612737,423.0
80912,1969,6,11,82,Draft,1610612752,424.0
80941,1969,6,12,83,Draft,1610612747,76.0
80959,1969,6,13,84,Draft,1610612755,168.0
80989,1969,6,14,85,Draft,1610612764,63.0
81069,1969,7,1,86,Draft,1610612756,101.0
81043,1969,7,2,87,Draft,1610612749,3.0
81039,1969,7,3,88,Draft,1610612760,335.0
80936,1969,7,4,89,Draft,1610612765,49.0
81003,1969,7,5,90,Draft,1610612741,425.0
81023,1969,7,6,91,Draft,1610612745,101.0
80925,1969,7,7,92,Draft,1610612744,294.0
80947,1969,7,8,93,Draft,1610612758,158.0
80906,1969,7,9,94,Draft,1610612738,2.0
80966,1969,7,10,95,Draft,1610612737,165.0
80918,1969,7,11,96,Draft,1610612752,173.0
80942,1969,7,12,97,Draft,1610612747,91.0
80958,1969,7,13,98,Draft,1610612755,162.0
80982,1969,7,14,99,Draft,1610612764,426.0
81058,1969,8,1,100,Draft,1610612756,106.0
81049,1969,8,2,101,Draft,1610612749,2.0
81038,1969,8,3,102,Draft,1610612760,420.0
76064,1969,8,4,103,Draft,1610612765,37.0
81005,1969,8,5,104,Draft,1610612741,427.0
81013,1969,8,6,105,Draft,1610612745,62.0
80931,1969,8,7,106,Draft,1610612744,379.0
80946,1969,8,8,107,Draft,1610612758,128.0
80910,1969,8,9,108,Draft,1610612738,37.0
76395,1969,8,10,109,Draft,1610612737,250.0
80913,1969,8,11,110,Draft,1610612752,276.0
80945,1969,8,12,111,Draft,1610612747,55.0
80955,1969,8,13,112,Draft,1610612755,105.0
80996,1969,8,14,113,Draft,1610612764,53.0
81060,1969,9,1,114,Draft,1610612756,80.0
81048,1969,9,2,115,Draft,1610612749,167.0
81031,1969,9,3,116,Draft,1610612760,21.0
77945,1969,9,4,117,Draft,1610612765,16.0
80999,1969,9,5,118,Draft,1610612741,18.0
81012,1969,9,6,119,Draft,1610612745,218.0
80930,1969,9,7,120,Draft,1610612744,428.0
80951,1969,9,8,121,Draft,1610612758,429.0
80909,1969,9,9,122,Draft,1610612738,174.0
80970,1969,9,10,123,Draft,1610612737,415.0
80920,1969,9,11,124,Draft,1610612752,60.0
80944,1969,9,12,125,Draft,1610612747,430.0
80961,1969,9,13,126,Draft,1610612755,275.0
80990,1969,9,14,127,Draft,1610612764,163.0
81054,1969,10,1,128,Draft,1610612756,10.0
81040,1969,10,2,129,Draft,1610612749,431.0
81030,1969,10,3,130,Draft,1610612760,218.0
80934,1969,10,4,131,Draft,1610612765,304.0
81007,1969,10,5,132,Draft,1610612741,158.0
81024,1969,10,6,133,Draft,1610612745,408.0
80924,1969,10,7,134,Draft,1610612744,386.0
80948,1969,10,8,135,Draft,1610612758,356.0
80907,1969,10,9,136,Draft,1610612738,15.0
80978,1969,10,10,137,Draft,1610612737,172.0
80916,1969,10,11,138,Draft,1610612752,88.0
80938,1969,10,12,139,Draft,1610612747,25.0
80960,1969,10,13,140,Draft,1610612755,81.0
80980,1969,10,14,141,Draft,1610612764,255.0
81063,1969,11,1,142,Draft,1610612756,49.0
81047,1969,11,2,143,Draft,1610612749,63.0
81028,1969,11,3,144,Draft,1610612760,85.0
80933,1969,11,4,145,Draft,1610612765,76.0
80997,1969,11,5,146,Draft,1610612741,401.0
78313,1969,11,6,147,Draft,1610612745,401.0
80927,1969,11,7,148,Draft,1610612744,43.0
80954,1969,11,8,149,Draft,1610612758,83.0
80905,1969,11,9,150,Draft,1610612738,133.0
80965,1969,11,10,151,Draft,1610612737,432.0
80914,1969,11,11,152,Draft,1610612752,433.0
80943,1969,11,12,153,Draft,1610612747,192.0
80962,1969,11,13,154,Draft,1610612755,41.0
80992,1969,11,14,155,Draft,1610612764,90.0
81064,1969,12,1,156,Draft,1610612756,13.0
81044,1969,12,2,157,Draft,1610612749,434.0
81036,1969,12,3,158,Draft,1610612760,435.0
81001,1969,12,4,159,Draft,1610612741,56.0
81014,1969,12,5,160,Draft,1610612745,308.0
80923,1969,12,6,161,Draft,1610612744,386.0
80950,1969,12,7,162,Draft,1610612758,177.0
80904,1969,12,8,163,Draft,1610612738,436.0
80973,1969,12,9,164,Draft,1610612737,437.0
80917,1969,12,10,165,Draft,1610612752,438.0
80940,1969,12,11,166,Draft,1610612747,302.0
78302,1969,12,12,167,Draft,1610612755,149.0
80995,1969,12,13,168,Draft,1610612764,218.0
81070,1969,13,1,169,Draft,1610612756,1.0
81045,1969,13,2,170,Draft,1610612749,387.0
81026,1969,13,3,171,Draft,1610612760,439.0
81004,1969,13,4,172,Draft,1610612741,421.0
81019,1969,13,5,173,Draft,1610612745,440.0
80952,1969,13,6,174,Draft,1610612758,202.0
80903,1969,13,7,175,Draft,1610612738,243.0
80964,1969,13,8,176,Draft,1610612737,441.0
80922,1969,13,9,177,Draft,1610612752,176.0
80939,1969,13,10,178,Draft,1610612747,442.0
80994,1969,13,11,179,Draft,1610612764,443.0
81068,1969,14,1,180,Draft,1610612756,444.0
81050,1969,14,2,181,Draft,1610612749,341.0
81027,1969,14,3,182,Draft,1610612760,151.0
80998,1969,14,4,183,Draft,1610612741,46.0
81016,1969,14,5,184,Draft,1610612745,445.0
80969,1969,14,6,185,Draft,1610612737,446.0
80919,1969,14,7,186,Draft,1610612752,211.0
76336,1969,14,8,187,Draft,1610612747,80.0
80988,1969,14,9,188,Draft,1610612764,447.0
81055,1969,15,1,189,Draft,1610612756,1.0
81053,1969,15,2,190,Draft,1610612749,149.0
81035,1969,15,3,191,Draft,1610612760,80.0
81020,1969,15,4,192,Draft,1610612745,448.0
80967,1969,15,5,193,Draft,1610612737,175.0
80986,1969,15,6,194,Draft,1610612764,26.0
81059,1969,16,1,195,Draft,1610612756,355.0
81052,1969,16,2,196,Draft,1610612749,46.0
81029,1969,16,3,197,Draft,1610612760,151.0
81015,1969,16,4,198,Draft,1610612745,110.0
80968,1969,16,5,199,Draft,1610612737,449.0
80985,1969,16,6,200,Draft,1610612764,192.0
81057,1969,17,1,201,Draft,1610612756,450.0
81046,1969,17,2,202,Draft,1610612749,46.0
81032,1969,17,3,203,Draft,1610612760,40.0
81018,1969,17,4,204,Draft,1610612745,7.0
80979,1969,17,5,205,Draft,1610612737,234.0
80984,1969,17,6,206,Draft,1610612764,236.0
81065,1969,18,1,207,Draft,1610612756,19.0
81041,1969,18,2,208,Draft,1610612749,338.0
81021,1969,18,3,209,Draft,1610612745,251.0
80976,1969,18,4,210,Draft,1610612737,451.0
80981,1969,18,5,211,Draft,1610612764,175.0
81056,1969,19,1,212,Draft,1610612756,266.0
81022,1969,19,2,213,Draft,1610612745,452.0
77766,1969,19,3,214,Draft,1610612737,219.0
76984,1969,19,4,215,Draft,1610612764,453.0
81066,1969,20,1,216,Draft,1610612756,454.0
80977,1969,20,2,217,Draft,1610612737,441.0
80991,1969,20,3,218,Draft,1610612764,358.0
600005,1970,1,1,1,Draft,1610612765,167.0
78350,1970,1,2,2,Draft,1610612745,137.0
77459,1970,1,3,3,Draft,1610612737,68.0
76462,1970,1,4,4,Draft,1610612738,196.0
77326,1970,1,5,5,Draft,1610612758,199.0
76055,1970,1,6,6,Draft,1610612760,174.0
77152,1970,1,7,7,Draft,1610612739,34.0
77844,1970,1,8,8,Draft,1610612757,173.0
77147,1970,1,9,9,Draft,1610612764,455.0
77066,1970,1,10,10,Draft,1610612756,204.0
76419,1970,1,11,11,Draft,1610612741,199.0
77000,1970,1,12,12,Draft,1610612755,2.0
77554,1970,1,13,13,Draft,1610612747,60.0
78397,1970,1,14,14,Draft,1610612737,101.0
77080,1970,1,15,15,Draft,1610612746,173.0
76755,1970,1,16,16,Draft,1610612749,21.0
77884,1970,1,17,17,Draft,1610612752,26.0
77669,1970,2,1,18,Draft,1610612745,70.0
76054,1970,2,2,19,Draft,1610612758,1.0
76735,1970,2,3,20,Draft,1610612760,102.0
77641,1970,2,4,21,Draft,1610612738,324.0
81117,1970,2,5,22,Draft,1610612758,355.0
76477,1970,2,6,23,Draft,1610612760,12.0
78460,1970,2,7,24,Draft,1610612746,310.0
76817,1970,2,8,25,Draft,1610612757,456.0
78220,1970,2,9,26,Draft,1610612739,7.0
78298,1970,2,10,27,Draft,1610612756,327.0
78039,1970,2,11,28,Draft,1610612741,91.0
81204,1970,2,12,29,Draft,1610612756,124.0
77257,1970,2,13,30,Draft,1610612747,457.0
81138,1970,2,14,31,Draft,1610612737,68.0
81101,1970,2,15,32,Draft,1610612765,20.0
78648,1970,2,16,33,Draft,1610612749,163.0
81085,1970,2,17,34,Draft,1610612752,458.0
77835,1970,3,1,35,Draft,1610612745,128.0
81087,1970,3,2,36,Draft,1610612744,459.0
81100,1970,3,3,37,Draft,1610612765,460.0
78574,1970,3,4,38,Draft,1610612738,196.0
77091,1970,3,5,39,Draft,1610612758,461.0
76985,1970,3,6,40,Draft,1610612760,146.0
81224,1970,3,7,41,Draft,1610612739,455.0
81239,1970,3,8,42,Draft,1610612757,95.0
80981,1970,3,9,43,Draft,1610612746,175.0
81207,1970,3,10,44,Draft,1610612756,90.0
81162,1970,3,11,45,Draft,1610612741,310.0
76078,1970,3,12,46,Draft,1610612755,8.0
81096,1970,3,13,47,Draft,1610612765,257.0
81211,1970,3,14,48,Draft,1610612756,82.0
81149,1970,3,15,49,Draft,1610612764,106.0
78597,1970,3,16,50,Draft,1610612749,365.0
81084,1970,3,17,51,Draft,1610612752,107.0
81176,1970,4,1,52,Draft,1610612745,7.0
77748,1970,4,2,53,Draft,1610612744,8.0
78269,1970,4,3,54,Draft,1610612764,294.0
81077,1970,4,4,55,Draft,1610612738,421.0
81119,1970,4,5,56,Draft,1610612758,125.0
81160,1970,4,6,57,Draft,1610612741,280.0
81215,1970,4,7,58,Draft,1610612746,455.0
81247,1970,4,8,59,Draft,1610612757,85.0
81230,1970,4,9,60,Draft,1610612739,34.0
81206,1970,4,10,61,Draft,1610612756,159.0
81168,1970,4,11,62,Draft,1610612741,376.0
81129,1970,4,12,63,Draft,1610612755,280.0
77591,1970,4,13,64,Draft,1610612747,19.0
81137,1970,4,14,65,Draft,1610612737,339.0
81150,1970,4,15,66,Draft,1610612764,462.0
81193,1970,4,16,67,Draft,1610612749,463.0
81081,1970,4,17,68,Draft,1610612752,219.0
81177,1970,5,1,69,Draft,1610612745,464.0
76731,1970,5,2,70,Draft,1610612744,102.0
81097,1970,5,3,71,Draft,1610612765,359.0
81072,1970,5,4,72,Draft,1610612738,465.0
81128,1970,5,5,73,Draft,1610612758,466.0
81187,1970,5,6,74,Draft,1610612760,79.0
81227,1970,5,7,75,Draft,1610612739,408.0
77288,1970,5,8,76,Draft,1610612757,249.0
81214,1970,5,9,77,Draft,1610612746,361.0
81201,1970,5,10,78,Draft,1610612756,90.0
77149,1970,5,11,79,Draft,1610612741,364.0
81135,1970,5,12,80,Draft,1610612755,165.0
81105,1970,5,13,81,Draft,1610612747,31.0
77963,1970,5,14,82,Draft,1610612737,258.0
78641,1970,5,15,83,Draft,1610612764,107.0
80957,1970,5,16,84,Draft,1610612749,54.0
81082,1970,5,17,85,Draft,1610612752,467.0
81179,1970,6,1,86,Draft,1610612745,306.0
76118,1970,6,2,87,Draft,1610612744,21.0
81091,1970,6,3,88,Draft,1610612765,20.0
81076,1970,6,4,89,Draft,1610612738,324.0
81116,1970,6,5,90,Draft,1610612758,112.0
81191,1970,6,6,91,Draft,1610612760,359.0
81213,1970,6,7,92,Draft,1610612746,13.0
81243,1970,6,8,93,Draft,1610612757,206.0
76440,1970,6,9,94,Draft,1610612739,62.0
78321,1970,6,10,95,Draft,1610612756,89.0
81165,1970,6,11,96,Draft,1610612741,296.0
81134,1970,6,12,97,Draft,1610612755,40.0
81106,1970,6,13,98,Draft,1610612747,355.0
81141,1970,6,14,99,Draft,1610612737,468.0
81151,1970,6,15,100,Draft,1610612764,455.0
81198,1970,6,16,101,Draft,1610612749,211.0
81083,1970,6,17,102,Draft,1610612752,28.0
77817,1970,7,1,103,Draft,1610612745,124.0
81086,1970,7,2,104,Draft,1610612744,300.0
81094,1970,7,3,105,Draft,1610612765,469.0
78097,1970,7,4,106,Draft,1610612738,76.0
81115,1970,7,5,107,Draft,1610612758,266.0
81189,1970,7,6,108,Draft,1610612760,102.0
81220,1970,7,7,109,Draft,1610612739,455.0
76674,1970,7,8,110,Draft,1610612757,31.0
81216,1970,7,9,111,Draft,1610612746,177.0
81205,1970,7,10,112,Draft,1610612756,60.0
81167,1970,7,11,113,Draft,1610612741,223.0
81132,1970,7,12,114,Draft,1610612755,340.0
81114,1970,7,13,115,Draft,1610612747,79.0
81143,1970,7,14,116,Draft,1610612737,310.0
81154,1970,7,15,117,Draft,1610612764,211.0
81195,1970,7,16,118,Draft,1610612749,133.0
81080,1970,7,17,119,Draft,1610612752,470.0
76012,1970,8,1,120,Draft,1610612745,18.0
81088,1970,8,2,121,Draft,1610612744,89.0
77097,1970,8,3,122,Draft,1610612765,25.0
81073,1970,8,4,123,Draft,1610612738,81.0
81125,1970,8,5,124,Draft,1610612758,440.0
81185,1970,8,6,125,Draft,1610612760,38.0
81219,1970,8,7,126,Draft,1610612746,14.0
81237,1970,8,8,127,Draft,1610612757,150.0
81225,1970,8,9,128,Draft,1610612739,125.0
77812,1970,8,10,129,Draft,1610612756,101.0
81159,1970,8,11,130,Draft,1610612741,25.0
81131,1970,8,12,131,Draft,1610612755,168.0
81107,1970,8,13,132,Draft,1610612747,3.0
78508,1970,8,14,133,Draft,1610612737,159.0
81147,1970,8,15,134,Draft,1610612764,98.0
81196,1970,8,16,135,Draft,1610612749,18.0
76715,1970,8,17,136,Draft,1610612752,376.0
81178,1970,9,1,137,Draft,1610612745,206.0
81089,1970,9,2,138,Draft,1610612744,471.0
81102,1970,9,3,139,Draft,1610612765,138.0
81074,1970,9,4,140,Draft,1610612738,223.0
81124,1970,9,5,141,Draft,1610612758,254.0
81192,1970,9,6,142,Draft,1610612760,97.0
81223,1970,9,7,143,Draft,1610612739,156.0
81242,1970,9,8,144,Draft,1610612757,10.0
81212,1970,9,9,145,Draft,1610612746,472.0
81199,1970,9,10,146,Draft,1610612756,56.0
81164,1970,9,11,147,Draft,1610612741,310.0
81130,1970,9,12,148,Draft,1610612755,47.0
81108,1970,9,13,149,Draft,1610612747,103.0
81139,1970,9,14,150,Draft,1610612737,473.0
81148,1970,9,15,151,Draft,1610612764,102.0
81194,1970,9,16,152,Draft,1610612749,287.0
81078,1970,9,17,153,Draft,1610612752,65.0
81172,1970,10,1,154,Draft,1610612745,79.0
76567,1970,10,2,155,Draft,1610612744,110.0
81092,1970,10,3,156,Draft,1610612765,471.0
81075,1970,10,4,157,Draft,1610612738,355.0
81123,1970,10,5,158,Draft,1610612758,66.0
81186,1970,10,6,159,Draft,1610612760,474.0
81217,1970,10,7,160,Draft,1610612746,364.0
81246,1970,10,8,161,Draft,1610612757,328.0
81222,1970,10,9,162,Draft,1610612739,62.0
81208,1970,10,10,163,Draft,1610612756,106.0
81156,1970,10,11,164,Draft,1610612741,39.0
81133,1970,10,12,165,Draft,1610612755,185.0
81109,1970,10,13,166,Draft,1610612747,475.0
81142,1970,10,14,167,Draft,1610612737,476.0
81144,1970,10,15,168,Draft,1610612764,204.0
81197,1970,10,16,169,Draft,1610612749,33.0
81079,1970,10,17,170,Draft,1610612752,220.0
81169,1970,11,1,171,Draft,1610612745,477.0
81090,1970,11,2,172,Draft,1610612765,82.0
81121,1970,11,3,173,Draft,1610612758,478.0
81190,1970,11,4,174,Draft,1610612760,148.0
81226,1970,11,5,175,Draft,1610612739,261.0
81245,1970,11,6,176,Draft,1610612757,85.0
81218,1970,11,7,177,Draft,1610612746,293.0
81209,1970,11,8,178,Draft,1610612756,409.0
81163,1970,11,9,179,Draft,1610612741,91.0
81136,1970,11,10,180,Draft,1610612755,479.0
81103,1970,11,11,181,Draft,1610612747,243.0
81140,1970,11,12,182,Draft,1610612737,476.0
81145,1970,11,13,183,Draft,1610612764,16.0
81171,1970,12,1,184,Draft,1610612745,126.0
81099,1970,12,2,185,Draft,1610612765,174.0
81127,1970,12,3,186,Draft,1610612758,345.0
81184,1970,12,4,187,Draft,1610612760,227.0
81235,1970,12,5,188,Draft,1610612757,420.0
81228,1970,12,6,189,Draft,1610612739,16.0
81203,1970,12,7,190,Draft,1610612756,89.0
81158,1970,12,8,191,Draft,1610612741,431.0
81112,1970,12,9,192,Draft,1610612747,442.0
81034,1970,12,10,193,Draft,1610612764,34.0
81180,1970,13,1,194,Draft,1610612745,480.0
81095,1970,13,2,195,Draft,1610612765,22.0
81120,1970,13,3,196,Draft,1610612758,425.0
81188,1970,13,4,197,Draft,1610612760,304.0
81233,1970,13,5,198,Draft,1610612739,408.0
81236,1970,13,6,199,Draft,1610612757,471.0
81202,1970,13,7,200,Draft,1610612756,299.0
81157,1970,13,8,201,Draft,1610612741,176.0
81104,1970,13,9,202,Draft,1610612747,38.0
81146,1970,13,10,203,Draft,1610612764,454.0
81181,1970,14,1,204,Draft,1610612745,481.0
78200,1970,14,2,205,Draft,1610612765,482.0
81122,1970,14,3,206,Draft,1610612758,483.0
81183,1970,14,4,207,Draft,1610612760,484.0
81244,1970,14,5,208,Draft,1610612757,327.0
81229,1970,14,6,209,Draft,1610612739,111.0
81200,1970,14,7,210,Draft,1610612756,34.0
81161,1970,14,8,211,Draft,1610612741,485.0
80953,1970,14,9,212,Draft,1610612747,204.0
81155,1970,14,10,213,Draft,1610612764,454.0
81170,1970,15,1,214,Draft,1610612745,38.0
81093,1970,15,2,215,Draft,1610612765,35.0
81126,1970,15,3,216,Draft,1610612758,197.0
81232,1970,15,4,217,Draft,1610612739,107.0
81240,1970,15,5,218,Draft,1610612757,220.0
81210,1970,15,6,219,Draft,1610612756,400.0
81166,1970,15,7,220,Draft,1610612741,486.0
81110,1970,15,8,221,Draft,1610612747,210.0
81153,1970,15,9,222,Draft,1610612764,317.0
81182,1970,16,1,223,Draft,1610612745,261.0
81098,1970,16,2,224,Draft,1610612765,459.0
81118,1970,16,3,225,Draft,1610612758,83.0
81248,1970,16,4,226,Draft,1610612757,487.0
81234,1970,16,5,227,Draft,1610612739,460.0
81113,1970,16,6,228,Draft,1610612747,456.0
81152,1970,16,7,229,Draft,1610612764,454.0
81174,1970,17,1,230,Draft,1610612745,488.0
83629,1970,17,2,231,Draft,1610612739,489.0
81111,1970,17,3,232,Draft,1610612747,113.0
81031,1970,17,4,233,Draft,1610612764,21.0
81173,1970,18,1,234,Draft,1610612745,445.0
81238,1970,18,2,235,Draft,1610612757,67.0
81221,1970,18,3,236,Draft,1610612739,250.0
81175,1970,19,1,237,Draft,1610612745,118.0
81231,1970,19,2,238,Draft,1610612739,490.0
81241,1970,19,3,239,Draft,1610612757,460.0
76348,1971,1,1,1,Draft,1610612739,37.0
78520,1971,1,2,2,Draft,1610612757,101.0
78188,1971,1,3,3,Draft,1610612746,266.0
76622,1971,1,4,4,Draft,1610612758,149.0
78366,1971,1,5,5,Draft,1610612737,359.0
76272,1971,1,6,6,Draft,1610612760,34.0
77570,1971,1,7,7,Draft,1610612745,190.0
77028,1971,1,8,8,Draft,1610612744,110.0
77413,1971,1,9,9,Draft,1610612764,10.0
76825,1971,1,10,10,Draft,1610612738,65.0
78028,1971,1,11,11,Draft,1610612765,101.0
81307,1971,1,12,12,Draft,1610612755,218.0
76402,1971,1,13,13,Draft,1610612747,7.0
78000,1971,1,14,14,Draft,1610612756,181.0
77540,1971,1,15,15,Draft,1610612741,459.0
77578,1971,1,16,16,Draft,1610612752,89.0
81370,1971,1,17,17,Draft,1610612749,37.0
77812,1971,2,1,18,Draft,1610612739,101.0
77029,1971,2,2,19,Draft,1610612746,250.0
81338,1971,2,3,20,Draft,1610612741,401.0
77580,1971,2,4,21,Draft,1610612758,301.0
77510,1971,2,5,22,Draft,1610612737,281.0
77523,1971,2,6,23,Draft,1610612760,65.0
77710,1971,2,7,24,Draft,1610612745,23.0
78631,1971,2,8,25,Draft,1610612757,88.0
81402,1971,2,9,26,Draft,1610612746,491.0
81422,1971,2,10,27,Draft,1610612757,177.0
81255,1971,2,11,28,Draft,1610612738,65.0
78580,1971,2,12,29,Draft,1610612765,492.0
76981,1971,2,13,30,Draft,1610612746,225.0
81086,1971,2,14,31,Draft,1610612758,300.0
77875,1971,2,15,32,Draft,1610612741,168.0
81309,1971,2,16,33,Draft,1610612755,126.0
81264,1971,2,17,34,Draft,1610612752,280.0
81413,1971,2,18,35,Draft,1610612739,204.0
81412,1971,3,1,36,Draft,1610612739,357.0
78245,1971,3,2,37,Draft,1610612757,25.0
81299,1971,3,3,38,Draft,1610612758,33.0
76923,1971,3,4,39,Draft,1610612737,107.0
77917,1971,3,5,40,Draft,1610612741,146.0
77957,1971,3,6,41,Draft,1610612739,63.0
78207,1971,3,7,42,Draft,1610612757,72.0
77965,1971,3,8,43,Draft,1610612764,186.0
