season,player_id,first_name,last_name,player_name,position,height_wo_shoes,wingspan,standing reach,body fat pct,standing vertical leap,maximum vertical leap,lane agility time,three quarter sprint,bench press
2005,12120,Tre,Simmons,Tre Simmons,SG-SF,6' 4'',79.5,102.5,NULL,27,31.5,10.8,3.18,3
2005,12121,David,Simon,David Simon,C-PF,6' 8'',87.5,108,NULL,28,33,11.98,3.44,18
2005,101147,Chris,Taft,Chris Taft,PF,6' 8.5'',85.75,109,NULL,28.5,33,11.26,3.27,14
2005,12122,Chris,Thomas,Chris Thomas,PG,5' 11.75'',75,95,NULL,28.5,34,10.84,3.33,14
2005,12119,Omar,Thomas,Omar Thomas,SF-SG,6' 3.25'',80,102,NULL,25,29.5,11.11,3.27,6
2005,101159,Dijon,Thompson,Dijon Thompson,SF-SG,6' 6.25'',81.75,105.5,NULL,NULL,NULL,NULL,NULL,NULL
2005,101142,Ronny,Turiaf,Ronny Turiaf,PF,6' 8'',85.5,106.5,NULL,30.5,33,11.5,3.23,15
2005,101111,Charlie,Villanueva,Charlie Villanueva,PF-SF,6' 9'',84.25,109,NULL,26,31,10.86,3.3,11
2005,101124,Hakim,Warrick,Hakim Warrick,PF-SF,6' 7.25'',86,108,NULL,33,38,NULL,3.22,11
2005,101110,Martell,Webster,Martell Webster,SF,6' 6'',83,106,NULL,28,30.5,11.39,3.39,7
2005,101156,Robert,Whaley,Robert Whaley,PF-C,6' 8'',86,108,NULL,28.5,33.5,12.11,3.25,15
2005,101107,Marvin,Williams,Marvin Williams,PF-SF,6' 7'',87.5,108,NULL,29.5,35,11.11,3.17,12
2005,101114,Deron,Williams,Deron Williams,PG,6' 1.75'',78.25,98,NULL,30,35,10.83,3.25,15
2005,101214,Jawad,Williams,Jawad Williams,SF,6' 7'',85.25,106.5,NULL,28,34,11.39,3.23,15
2005,101120,Antoine,Wright,Antoine Wright,SF-SG,6' 5.25'',80.75,104.5,NULL,26.5,29.5,11.45,3.41,12
2005,101152,Bracey,Wright,Bracey Wright,SG-PG,6' 1.25'',82,100.5,NULL,30,36,11.58,3.27,8
2007,12204,Mohamed,Abukar,Mohamed Abukar,SF,6' 8'',81,103,8.9,30.5,35,11.78,3.37,15
2007,12205,Mario,Boggan,Mario Boggan,PF,6' 5'',86,107,9.2,24,26.5,12.18,3.45,12
2007,12206,Craig,Bradshaw,Craig Bradshaw,PF,6' 8'',85.5,106.5,12.1,26,28,11.88,3.54,12
2007,201147,Corey,Brewer,Corey Brewer,SF-SG,6' 6'',80.25,103,4.2,30.5,36.5,11.69,3.22,11
2007,201166,Aaron,Brooks,Aaron Brooks,PG,5' 10'',76,94,2.7,32.5,39.5,10.57,3.2,6
2007,201628,Bobby,Brown,Bobby Brown,PG,5' 11'',76,95.5,6.6,32.5,41,11.27,3.25,3
2007,201469,Russell,Carter,Russell Carter,SG,6' 3'',80.5,97.5,6,33,38.5,11.61,3.29,25
2007,12207,Coleman,Collins,Coleman Collins,PF,6' 8'',86,107,6.2,30,35,11.47,NULL,21
2007,201144,Mike,Conley,Mike Conley,PG,5' 11'',77.75,94.5,4.2,35.5,40.5,11.63,3.09,13
2007,201161,Daequan,Cook,Daequan Cook,SG,6' 3'',80.25,101.5,7,30,34.5,11.12,3.22,4
2007,12208,Ryvon,Covile,Ryvon Covile,C-PF,6' 7'',85.25,107.5,8,25,30.5,12.52,3.37,19
2007,201159,Javaris,Crittenton,Javaris Crittenton,PG,6' 3'',77.5,98,4.5,32.5,38,11.6,3.32,11
2007,201176,Jermareo,Davidson,Jermareo Davidson,PF,6' 9'',88,109.5,6.9,27,30,12.63,3.53,7
2007,12209,Justin,Doellman,Justin Doellman,PF,6' 8'',80.75,105,7,NULL,NULL,NULL,NULL,19
2007,12210,Zabian,Dowdell,Zabian Dowdell,PG,6' 1'',82,100,5.1,30,33.5,11.13,3.29,3
2007,201162,Jared,Dudley,Jared Dudley,SF,6' 5'',79,102,7.1,28,32,11.32,3.45,14
2007,201142,Kevin,Durant,Kevin Durant,SF-PF,6' 9'',88.75,110,6.6,26,33.5,12.33,3.45,0
2007,12211,Rashaun,Freeman,Rashaun Freeman,PF,6' 6'',83.5,104,11.5,28,32,11.43,3.41,20
2007,201189,Aaron,Gray,Aaron Gray,C,7' 0'',87.25,108.5,10.8,27,32.5,12.07,3.7,17
2007,12212,Caleb,Green,Caleb Green,PF,6' 6'',83.75,103,10.9,28.5,36,11.72,3.46,9
2007,201145,Jeff,Green,Jeff Green,SF,6' 7'',85.25,103,3.7,33.5,38,12,3.34,17
2007,201192,Taurean,Green,Taurean Green,PG,5' 11'',74.25,96,4.6,29,32.5,11.3,3.26,8
2007,201150,Spencer,Hawes,Spencer Hawes,PF,6' 10'',84.5,110,13,26,29,11.88,3.51,9
2007,12214,Brandon,Heath,Brandon Heath,PG,6' 2'',79,94,9,32,36,11.39,3.28,11
2007,201195,Herbert,Hill,Herbert Hill,C,6' 7'',86.25,108.5,5.6,30.5,34,12.31,3.39,15
2007,201143,Al,Horford,Al Horford,PF,6' 8'',84.75,107,9.1,31,35.5,12.15,3.37,20
2007,12215,Quinton,Hosley,Quinton Hosley,SF-SG,6' 5'',83.25,105,5.7,28.5,34,12.47,3.32,12
2007,12216,James,Hughes,James Hughes,C,6' 9'',87,111,3.5,31,33,13.31,3.37,8
2007,12217,Jeremy,Hunt,Jeremy Hunt,SG,6' 2'',80.25,101.5,5.2,30.5,33,12.11,3.29,10
2007,12218,Ekene,Ibekwe,Ekene Ibekwe,PF,6' 8'',90,104,3.2,34.5,39,11,3.28,10
2007,12219,Dominic,James,Dominic James,PG,5' 10'',74,93,4.8,33.5,38.5,10.94,3.11,14
2007,201234,Trey,Johnson,Trey Johnson,SG,6' 3'',77,98,5.4,26.5,35,11.78,3.31,18
2007,12220,Rashad,Jones-Jennings,Rashad Jones-Jennings,PF,6' 6'',84,105.5,5.9,25,30,12.18,3.29,20
2007,201185,Jared,Jordan,Jared Jordan,PG,6' 0'',72,94,7,24.5,28.5,11.02,3.39,6
2007,201207,Coby,Karl,Coby Karl,SG-PG,6' 3'',83,99.5,5.4,32,34.5,11.57,3.41,9
2007,12221,Antanas,Kavaliauskas,Antanas Kavaliauskas,PF,6' 9'',82.5,106.5,7.7,25.5,30,11.19,3.42,19
2007,201171,Carl,Landry,Carl Landry,PF,6' 7'',83,102.5,7.5,31.5,36.5,11.35,3.29,21
2007,201186,Stephane,Lasme,Stephane Lasme,PF,6' 5'',86,107,4.9,29.5,36,11.73,3.22,17
2007,201151,Acie,Law,Acie Law,PG,6' 2'',78.5,98,5.6,29,34,11,3.22,8
2007,12222,Marko,Lekic,Marko Lekic,C,6' 9'',85,108.5,11.4,24,30.5,11.96,3.43,19
2007,12223,Ron,Lewis,Ron Lewis,SG,6' 2'',78.5,99,4.5,33,38,11.59,3.22,16
2007,201858,Cartier,Martin,Cartier Martin,SF,6' 4'',82,103.5,5.6,27,29.5,12.1,3.43,11
2007,201187,Dominic,McGuire,Dominic McGuire,SF,6' 7'',82.5,104,4.7,28.5,34.5,10.95,3.25,12
2007,201177,Josh,McRoberts,Josh McRoberts,PF,6' 8'',85,106.5,13.7,27.5,31.5,11.7,3.47,12
2007,201197,Sammy,Mejia,Sammy Mejia,SG,6' 5'',83,105,8.3,27,31.5,11.87,3.49,7
2007,12224,Brad,Newley,Brad Newley,SG,6' 5'',80,102.5,8,29.5,31.5,11.77,3.29,3
2007,201193,Demetris,Nichols,Demetris Nichols,SF,6' 6'',84.25,105,6.2,28.5,32.5,10.39,3.38,16
2007,201149,Joakim,Noah,Joakim Noah,PF,6' 10'',85.25,106.5,4.8,32.5,37.5,11.79,3.47,12
2007,201141,Greg,Oden,Greg Oden,C,6' 11'',88.25,112,7.8,32,34,11.67,3.27,NULL
2007,12225,Ivan,Radenovic,Ivan Radenovic,PF,6' 9'',83.75,106,9.8,23,28,11.61,3.6,7
2007,12226,JR,Reynolds,JR Reynolds,PG,6' 0'',75.25,95,8.2,27.5,34.5,11.69,3.24,15
2007,201181,Chris,Richard,Chris Richard,PF,6' 7'',88.5,110.5,7.5,26.5,30.5,11.39,3.29,15
2007,12227,Dustin,Salisbery,Dustin Salisbery,SG,6' 3'',80,100.5,6.6,34,38,11.07,3.12,11
2007,12228,Blake,Schilb,Blake Schilb,SG,6' 5'',81,102.5,10,26.5,33.5,11.63,3.36,11
2007,12229,Renaldas,Seibutis,Renaldas Seibutis,SG,6' 4'',80.75,101,6.1,24,32.5,11.33,3.39,1
2007,201196,Ramon,Sessions,Ramon Sessions,PG,6' 2'',76.25,97.5,6.2,29.5,33.5,11.65,3.27,8
2007,201203,Mustafa,Shakur,Mustafa Shakur,PG,6' 3'',77.5,99,4.1,28.5,35,11.82,3.27,11
2007,201160,Jason,Smith,Jason Smith,PF,6' 10.75'',82.75,106,7.5,33.5,37.5,10.96,3.29,15
2007,201199,DJ,Strawberry,DJ Strawberry,SG,6' 3.75'',78.5,101,4.5,28.5,35,10.87,3.14,21
2007,201155,Rodney,Stuckey,Rodney Stuckey,SG-PG,6' 3.75'',79.25,100.5,6.1,30.5,35,11.34,3.11,14
2007,12230,Curtis,Sumpter,Curtis Sumpter,SF,6' 6'',81.5,104,5.3,27.5,32.5,11.3,3.22,12
2007,201180,Yue,Sun,Yue Sun,SF,6' 7.75'',81,105,5.1,29,34,10.68,3.45,9
2007,201249,Jamaal,Tatum,Jamaal Tatum,PG,5' 11.5'',74.5,93.5,5,28.5,33,11.51,3.22,7
2007,12232,Reyshawn,Terry,Reyshawn Terry,SF,6' 6.75'',82,103.5,8.9,31,37.5,11.76,3.26,18
2007,201154,Al,Thornton,Al Thornton,SF,6' 5.75'',85,104,5.8,35,41,11.96,3.16,9
2007,201229,Anthony,Tolliver,Anthony Tolliver,PF,6' 7'',86.5,107.5,5.7,28.5,30,11.49,3.29,21
2007,12233,Ali,Traore,Ali Traore,C-PF,6' 8.75'',88,108.5,12.1,25,29,12.16,3.52,11
2007,12234,Kyle,Visser,Kyle Visser,C,6' 10'',83,108,10.2,26,29,12.6,3.39,18
2007,201208,Darryl,Watkins,Darryl Watkins,C,6' 8.75'',87,110,6.9,26.5,31,11.65,3.56,14
2007,12235,Major,Wingate,Major Wingate,C,6' 8.5'',88,109,6.7,27.5,30.5,12.14,3.47,15
2007,12236,DaShaun,Wood,DaShaun Wood,PG,5' 10.75'',72.75,92,5.4,31.5,34.5,11.4,3.23,13
2007,201153,Julian,Wright,Julian Wright,SF-PF,6' 6.5'',86.25,108,6.1,28.5,33.5,11.48,3.36,2
2007,201148,Brandan,Wright,Brandan Wright,PF,6' 8.75'',87.75,108.5,5.8,30.5,35.5,11.76,3.31,2
2007,12237,Avis,Wyatt,Avis Wyatt,PF,6' 8.75'',85,107,3.3,27.5,32,11.46,3.23,12
2007,201146,Jianlian,Yi,Jianlian Yi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2007,201156,Nick,Young,Nick Young,SG-SF,6' 5'',84,100.5,6.8,39.5,40.5,11,3.25,6
2007,201152,Thaddeus,Young,Thaddeus Young,SF,6' 5.75'',83.5,106,4.9,34.5,37,11.06,3.19,13
2008,201570,Joe,Alexander,Joe Alexander,SF-PF,6' 7.25'',83.5,106,5.8,32.5,38.5,11.33,2.99,24
2008,201589,Darrell,Arthur,Darrell Arthur,PF,6' 7.5'',82.75,107,7.3,28.5,30,12.18,3.14,12
2008,201571,D.J.,Augustin,D.J. Augustin,PG,5' 10'',75.5,94.5,8.1,28.5,35,11.27,3.07,2
2008,201573,Jerryd,Bayless,Jerryd Bayless,PG-SG,6' 1.75'',75.5,97,4.7,31,38,11.26,3.07,10
2008,201563,Michael,Beasley,Michael Beasley,PF-SF,6' 7'',84.25,107,7.7,30,35,11.06,3.24,19
2008,12239,Ramel,Bradley,Ramel Bradley,PG-SG,6' 1.25'',77,98,5.7,24.5,29.5,10.68,3.24,9
2008,12240,Tyrone,Brazelton,Tyrone Brazelton,PG,5' 10'',73.75,94,8.1,30,34,11.59,3.25,8
2008,12241,Takais,Brown,Takais Brown,PF,6' 7.25'',82,106,9.2,29,31,12.47,3.25,22
2008,201812,Keith,Brumbaugh,Keith Brumbaugh,SF-PF,6' 7.5'',79.25,104.5,4,26,27,11.65,3.28,2
2008,201868,Stanley,Burrell,Stanley Burrell,PG,6' 1.5'',78.25,97.5,5.6,29.5,34.5,11.19,3.19,21
2008,12242,Brian,Butch,Brian Butch,C-PF,6' 9.5'',83.25,108,10.8,24,26.5,11.87,3.52,9
2008,12243,Jamar,Butler,Jamar Butler,PG,6' 0.25'',76.75,97,6,NULL,NULL,NULL,NULL,15
2008,12244,Pat,Calathes,Pat Calathes,SF-PF,6' 8.75'',81.75,106,7.3,NULL,NULL,NULL,NULL,7
2008,12245,Joe,Crawford,Joe Crawford,SG,6' 3'',77.75,99.5,7.6,31,36,11.67,3.22,13
2008,12246,Chris,Daniels,Chris Daniels,C-PF,6' 8.25'',84.5,109,16.1,26,28.5,12.72,3.56,11
2008,201595,Joey,Dorsey,Joey Dorsey,PF-C,6' 6.25'',85.75,107,9,27.5,33,11.84,3.2,19
2008,12247,Marcus,Dove,Marcus Dove,SF-PF,6' 6.75'',83.5,105,5.3,27.5,33.5,11.59,3.26,10
2008,12248,Josh,Duncan,Josh Duncan,PF,6' 8'',83.5,104.5,5.4,28,32,12.47,3.26,26
2008,12249,Frank,Elegar,Frank Elegar,PF,6' 7.25'',87.25,106,4.5,33.5,37.5,11.86,3.17,11
2008,201607,Patrick,Ewing Jr.,Patrick Ewing Jr.,SF-PF,6' 6'',84.25,97.5,9.4,35,42,11.77,3.43,2
2008,201814,Gary,Forbes,Gary Forbes,SG,6' 4.5'',83.25,104.5,6.5,27.5,33.5,11.45,3.25,13
2008,12250,Shan,Foster,Shan Foster,SG,6' 4'',83.5,103.5,6.3,30,33,12.3,3.24,10
2008,201592,J.R.,Giddens,J.R. Giddens,SG,6' 4'',83.25,103,5.4,NULL,NULL,NULL,NULL,10
2008,12251,James,Gist,James Gist,PF,6' 7'',88,107.5,4.8,30.5,35,11.37,3.14,5
2008,12252,Vladimir,Golubovic,Vladimir Golubovic,C,6' 11.25'',86.5,111.5,6.9,21.5,27,12.4,3.33,15
2008,201569,Eric,Gordon,Eric Gordon,SG,6' 2'',81,99,8.2,32,40,10.81,3.01,15
2008,201863,Kentrell,Gransberry,Kentrell Gransberry,C,6' 6.75'',82.25,106,17.4,24.5,27.5,12.16,3.32,18
2008,201590,Donte,Greene,Donte Greene,SF-PF,6' 8.25'',82,108,7.6,27.5,31.5,11.21,3.2,2
2008,201612,Malik,Hairston,Malik Hairston,SG,6' 4.25'',81,103.5,6.9,30.5,38,11.33,3.08,13
2008,201614,DeVon,Hardin,DeVon Hardin,C-PF,6' 9.5'',87,109.5,5.8,29.5,32,11.49,3.33,20
2008,201613,Richard,Hendrix,Richard Hendrix,PF,6' 6.75'',87,108,9.2,26.5,28,10.62,3.27,13
2008,201588,George,Hill,George Hill,PG,6' 1.25'',81,97.5,3,34,37.5,12.2,3.07,9
2008,12254,Kyle,Hines,Kyle Hines,SF-PF,6' 3.75'',85.25,104.5,3.6,28.5,33,12.17,3.4,16
2008,12255,Jiri,Hubalek,Jiri Hubalek,C-PF,6' 9.5'',82.75,109,8.8,20.5,26,12.26,3.54,2
2008,201991,Lester,Hudson,Lester Hudson,PG,5' 11.75'',80.75,98.5,3.4,30.5,36,11.15,3.16,12
2008,201629,Othello,Hunter,Othello Hunter,PF-SF,6' 6.5'',87,109.5,6.4,28,34.5,11.51,3.18,7
2008,201616,Darnell,Jackson,Darnell Jackson,PF,6' 7'',83.25,106.5,12.5,27,31,11.75,3.26,11
2008,12256,Shawn,James,Shawn James,PF,6' 7.75'',89,111,9.2,NULL,NULL,NULL,NULL,6
2008,12257,Davon,Jefferson,Davon Jefferson,SF,6' 5.25'',81.5,105,12,27,32,12.02,3.36,2
2008,12258,Joseph,Jones,Joseph Jones,PF,6' 7'',84.25,107,12.2,25.5,31,11.61,3.33,16
2008,201599,DeAndre,Jordan,DeAndre Jordan,C,6' 9.75'',90,113.5,7.5,26,30.5,12.3,3.27,8
2008,12253,Sasha,Kaun,Sasha Kaun,C-PF,6' 9'',88,110,9.6,29,32,12.06,3.2,13
2008,12260,Marcelus,Kemp,Marcelus Kemp,SG,6' 3'',80.5,103.5,9,26,30,11.79,3.39,9
2008,12261,Maarty,Leunen,Maarty Leunen,SF,6' 7.25'',80,102.5,8.9,29.5,34.5,11.57,3.36,14
2008,201848,Longar,Longar,Longar Longar,C,6' 9'',85.25,109.5,10.6,NULL,NULL,NULL,NULL,14
2008,201572,Brook,Lopez,Brook Lopez,C,6' 11.25'',89.5,113,6.3,27.5,30.5,12.77,3.57,7
2008,201567,Kevin,Love,Kevin Love,PF,6' 7.75'',83.25,106,12.9,29.5,35,11.17,3.22,18
2008,12262,Aleks,Maric,Aleks Maric,C,6' 9.75'',85,109.5,10.1,23,28,11.76,3.35,15
2008,201564,O.J.,Mayo,O.J. Mayo,SG-PG,6' 3.25'',78,99.5,6.3,30.5,41,11.04,3.14,7
2008,201651,James,Mays,James Mays,PF,6' 6.75'',85.75,105,8.8,29.5,35,11.23,3.19,13
2008,201601,Luc,Mbah a Moute,Luc Mbah a Moute,SF,6' 5.75'',86.5,103.5,7,32,38.5,11.71,3.17,11
2008,201580,JaVale,McGee,JaVale McGee,C-PF,6' 11'',90,114.5,5.3,27,32.5,12.75,3.25,7
2008,12263,Drew,Neitzel,Drew Neitzel,PG,5' 11.75'',74.5,95,6.2,25.5,32,11.19,3.2,10
2008,201634,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,6' 1'',82,98.5,4.5,34.5,38.5,10.54,3.13,19
2008,201624,David,Padgett,David Padgett,C-PF,6' 10.25'',85,109.5,9,24,28,12.45,3.45,17
2008,12264,Jeremy,Pargo,Jeremy Pargo,PG,6' 0.5'',77,96,7.6,32,37,10.65,3.07,7
2008,12265,Trent,Plaisted,Trent Plaisted,PF,6' 9.25'',82.5,105.5,11,30.5,35.5,11.32,3.17,14
2008,12266,Quan,Prowell,Quan Prowell,SF-PF,6' 6.75'',82.5,103.5,6.5,32,36,11.79,3.14,16
2008,12267,Shaun,Pruitt,Shaun Pruitt,C-PF,6' 8.25'',85,107.5,13.8,27,32.5,11.3,3.4,10
2008,201576,Anthony,Randolph,Anthony Randolph,PF-SF,6' 9'',87,109,4.7,29,35,11.86,3.26,7
2008,12268,Charles,Rhodes,Charles Rhodes,PF,6' 7.25'',83.25,107.5,10.7,26.5,33.5,11.51,3.13,14
2008,12259,John,Riek,John Riek,C,6' 10.5'',92.75,NULL,11,NULL,NULL,NULL,NULL,NULL
2008,12269,Brian,Roberts,Brian Roberts,PG,6' 0.25'',73.25,95,3.6,31.5,36.5,10.65,3.05,10
2008,201781,Russell,Robinson,Russell Robinson,PG,6' 0.5'',80,100.5,7.4,25,31.5,11.3,3.15,8
2008,12270,Richard,Roby,Richard Roby,SG-SF,6' 4.25'',81.75,104,9.2,NULL,NULL,NULL,NULL,NULL
2008,201565,Derrick,Rose,Derrick Rose,PG,6' 1.5'',80,98.5,4.6,34.5,40,11.69,3.05,10
2008,201606,Sean,Singletary,Sean Singletary,PG,5' 11'',76.5,95,4.2,26,NULL,NULL,NULL,18
2008,12271,Ronald,Steele,Ronald Steele,PG,6' 0.25'',76.25,97.5,8.1,25,29.5,11.08,3.26,5
2008,201446,Mike,Taylor,Mike Taylor,SG-PG,6' 0.75'',79.25,98,3.8,31,39,10.98,3.08,2
2008,12272,Bryce,Taylor,Bryce Taylor,SG,6' 2.75'',81,99.5,8.3,34.5,41,11.08,3.19,16
2008,201872,Mark,Tyndale,Mark Tyndale,SG-SF,6' 2.75'',83,103.5,6.7,27,33.5,12.52,3.14,5
2008,12273,Robert,Vaden,Robert Vaden,SG,6' 3.5'',80,101,6.2,26,29.5,11.97,3.4,10
2008,201622,Deron,Washington,Deron Washington,SF,6' 5.25'',81,102.5,7.2,34,40,11.03,3.09,7
2008,201603,Sonny,Weems,Sonny Weems,SG-SF,6' 4'',82,104,4.4,29,36.5,10.58,2.96,12
2008,201566,Russell,Westbrook,Russell Westbrook,PG,6' 2.25'',79.75,100,4.8,30,36.5,10.98,3.08,12
2008,199,Reggie,Williams,Reggie Williams,SG,6' 3.25'',81.25,103,5.3,31.5,36.5,11.32,3.07,15
2009,202399,Jeff,Adrien,Jeff Adrien,PF,6' 5.25'',86,107.5,7.9,27.5,31.5,11.34,3.32,16
2009,201965,Jeff,Ayres,Jeff Ayres,PF,6' 8.75'',85,107,5.5,31,35,11.98,3.14,15
2009,201958,Rodrigue,Beaubois,Rodrigue Beaubois,PG,6' 1.25'',81.75,100,7.9,29.5,39,10.49,3.15,3
2009,201971,DeJuan,Blair,DeJuan Blair,PF,6' 5.25'',86,106.5,12,26,33,11.5,3.45,18
2009,201974,Derrick,Brown,Derrick Brown,SF-PF,6' 7.5'',86.5,107.5,8.6,30.5,35.5,11.26,3.13,20
2009,201978,Chase,Budinger,Chase Budinger,SF-SG,6' 6.25'',79,101,10,29.5,38.5,11.08,3.24,10
2009,201960,DeMarre,Carroll,DeMarre Carroll,PF-SF,6' 6.25'',82,105,6.3,NULL,NULL,NULL,NULL,NULL
2009,201956,Omri,Casspi,Omri Casspi,SF,6' 7.75'',81.25,106.5,8.6,25.5,32.5,11.15,3.28,2
2009,12275,Dionte,Christmas,Dionte Christmas,SG,6' 4.25'',81,102.5,7.1,27,33.5,10.83,3.21,3
2009,201947,Earl,Clark,Earl Clark,SF-PF,6' 8.5'',86.5,109.5,5.2,28.5,33,11.17,3.35,5
2009,201954,Darren,Collison,Darren Collison,PG,6' 0.25'',75,96.5,5.7,30.5,33.5,10.45,3.1,9
2009,201967,Dante,Cunningham,Dante Cunningham,PF,6' 7'',83,106.5,4.8,28,35,11.18,3.26,18
2009,201939,Stephen,Curry,Stephen Curry,PG-SG,6' 2'',75.5,97,5.7,29.5,35.5,11.07,3.28,10
2009,201948,Austin,Daye,Austin Daye,SF-PF,6' 9.75'',86.75,110,5.5,25,28,12.11,3.55,0
2009,201942,DeMar,DeRozan,DeMar DeRozan,SG-SF,6' 5.5'',81,102.5,4.9,29,38.5,11.88,3.31,5
2009,201962,Toney,Douglas,Toney Douglas,PG,6' 1'',78,97.5,5.2,28,32.5,10.63,3.03,15
2009,201961,Wayne,Ellington,Wayne Ellington,SG,6' 4.25'',78.5,100,5.5,31.5,38,11.14,3.2,13
2009,201936,Tyreke,Evans,Tyreke Evans,PG-SG,6' 4'',83.25,104,7.1,28.5,34,11.81,3.17,7
2009,201938,Jonny,Flynn,Jonny Flynn,PG,5' 11.25'',76,95.5,6.3,33,40,10.86,3.23,10
2009,201959,Taj,Gibson,Taj Gibson,PF,6' 8.5'',88,109,6.6,25.5,30,11.56,3.41,12
2009,201980,Danny,Green,Danny Green,SG-SF,6' 5.25'',82,103,5.6,29,33,11.3,3.3,15
2009,201933,Blake,Griffin,Blake Griffin,PF,6' 8.5'',83.25,105,8.2,32,35.5,10.95,3.28,22
2009,201946,Tyler,Hansbrough,Tyler Hansbrough,PF,6' 8.25'',83.5,106,8.5,27.5,34,11.12,3.27,18
2009,201935,James,Harden,James Harden,SG,6' 4'',82.75,103.5,10.1,31.5,37,11.1,3.13,17
2009,201945,Gerald,Henderson,Gerald Henderson,SG-SF,6' 4'',82.25,102.5,4.4,31.5,35,11.17,3.14,8
2009,12278,Josh,Heytvelt,Josh Heytvelt,PF-C,6' 10'',85.25,108,10.8,28.5,34,11.67,3.38,15
2009,201941,Jordan,Hill,Jordan Hill,PF-C,6' 9.25'',85.5,108,6,31,35,12.23,3.3,11
2009,201950,Jrue,Holiday,Jrue Holiday,PG-SG,6' 3.25'',79,100.5,6.3,28.5,34,10.64,3.21,6
2009,12279,Joe,Ingles,Joe Ingles,SF,6' 7.75'',82.25,105,10.1,26,31,10.66,3.3,3
2009,201949,James,Johnson,James Johnson,SF-PF,6' 7'',84.75,105.5,12,30.5,35,11.21,3.23,18
2009,201951,Ty,Lawson,Ty Lawson,PG,5' 11.25'',72.75,94.5,6.6,29,36.5,10.98,3.12,14
2009,201953,Eric,Maynor,Eric Maynor,PG,6' 2.25'',74.5,97,5.4,28.5,31.5,10.78,3.19,8
2009,12282,Jack,McClinton,Jack McClinton,SG-PG,5' 11.75'',74.5,96,6.2,30,36.5,10.44,3.21,13
2009,12283,Jerel,McNeal,Jerel McNeal,SG,6' 1.5'',79.25,99.5,5.4,31.5,36.5,10.61,3.25,10
2009,201975,Jodie,Meeks,Jodie Meeks,SG,6' 3'',76.5,98,8,28.5,37,10.96,3.1,14
2009,201988,Patty,Mills,Patty Mills,PG,5' 11.25'',74,95,6.9,27.5,33,10.87,3.1,8
2009,201957,Byron,Mullens,Byron Mullens,C,6' 11.75'',85.5,111,8.5,28.5,32.5,11.1,3.45,10
2009,201985,A.J.,Price,A.J. Price,PG,6' 0.5'',75.75,97,12.4,26,31,10.99,3.22,11
2009,12284,Tyler,Smith,Tyler Smith,SF,6' 5.25'',81.75,104.5,7,29,33.5,10.69,3.24,10
2009,201969,DaJuan,Summers,DaJuan Summers,SF,6' 7.25'',84.75,106.5,6.6,29.5,34.5,10.94,3.17,15
2009,201966,Jermaine,Taylor,Jermaine Taylor,SG,6' 3.5'',80.75,101,5.8,34,37.5,11.54,3.32,16
2009,201952,Jeff,Teague,Jeff Teague,PG,6' 0.25'',79.5,98.5,4.5,30.5,36.5,11.05,3.18,13
2009,201934,Hasheem,Thabeet,Hasheem Thabeet,C,7' 1.25'',90.25,113,6.7,NULL,NULL,NULL,NULL,NULL
2009,201977,Marcus,Thornton,Marcus Thornton,SG,6' 2.75'',77,99,4.8,31,33,10.73,3.28,14
2009,201944,Terrence,Williams,Terrence Williams,SG-SF,6' 5'',81,103.5,5.1,30.5,37,11.15,3.18,9
2009,201970,Sam,Young,Sam Young,SF-SG,6' 5.25'',82.75,105.5,4.9,27.5,33,11.47,3.45,NULL
2010,202374,Solomon,Alabi,Solomon Alabi,C,6' 11.5'',89,113,5,22.5,26,13.2,3.68,10
2010,202332,Cole,Aldrich,Cole Aldrich,C,6' 9'',88.75,111.5,8.5,23,28,11.48,3.35,10
2010,202329,Al-Farouq,Aminu,Al-Farouq Aminu,SF,6' 7.25'',87.25,108.5,8.2,27,33.5,11.29,3.3,13
2010,202341,James,Anderson,James Anderson,SF,6' 4.75'',80.5,104,7.9,30,35.5,11.86,3.19,14
2010,202337,Luke,Babbitt,Luke Babbitt,SF-PF,6' 7.5'',83.25,104.5,5.6,29.5,37.5,10.98,3.4,15
2010,202339,Eric,Bledsoe,Eric Bledsoe,PG,6' 0.25'',79.5,98,5.6,NULL,NULL,NULL,NULL,9
2010,202344,Trevor,Booker,Trevor Booker,PF,6' 6.25'',81.75,106,7.3,31,36,11.15,3.1,22
2010,202342,Craig,Brackins,Craig Brackins,PF-SF,6' 8.5'',84,109,7.9,26,35,11.65,3.39,6
2010,202340,Avery,Bradley,Avery Bradley,SG-PG,6' 2'',79.25,98.5,4,31.5,37.5,11.47,3.14,2
2010,202382,Derrick,Caracter,Derrick Caracter,PF,6' 8.25'',84.25,107.5,12.8,25,30.5,12.78,3.61,22
2010,202395,Sherron,Collins,Sherron Collins,PG,5' 10.25'',74.5,94,9.2,27.5,33,12.31,3.24,NULL
2010,202326,DeMarcus,Cousins,DeMarcus Cousins,C,6' 9.5'',89.75,113,16.4,23.5,27.5,11.4,3.55,NULL
2010,202348,Jordan,Crawford,Jordan Crawford,SG,6' 3'',79,101,4.9,31.5,34.5,11.03,3.37,7
2010,202334,Ed,Davis,Ed Davis,PF,6' 9'',84,108,10,31,36,11.7,3.21,NULL
